u_x,u_y,u_z
-0.009550682669861912,-0.016798395838744335,-0.005158328480764287
-0.00930016078691707,-0.016966317147777257,-0.005065677315155722
-0.00904735562374572,-0.01713000762565609,-0.004971739111670055
-0.008792330100682628,-0.017289427452116746,-0.004876538173483131
-0.00853514766124069,-0.01744453787016119,-0.004780099122422189
-0.008275872256454226,-0.01759530119524975,-0.0046824468931656125
-0.008014568329019303,-0.017741680824272788,-0.0045836067273793
-0.007751300797328075,-0.01788364124423828,-0.004483604167834657
-0.007486135039358037,-0.01802114804069909,-0.004382465052496663
-0.007219136876425151,-0.018154167905911792,-0.004280215508593716
-0.00695037255677966,-0.018282668646734786,-0.004176881946669356
-0.006679908739099176,-0.01840661919223596,-0.004072491054644342
-0.006407812475820424,-0.018525989601036658,-0.003967069791878057
-0.006134151196348978,-0.01864075106836922,-0.0038606453832561783
-0.005858992690125631,-0.01875087593285523,-0.003753245313309355
-0.005582405089547894,-0.018856337683000126,-0.0036448973203800847
-0.00530445685277394,-0.01895711096339033,-0.0035356293908640622
-0.005025216746328096,-0.01905317158065702,-0.003425469753521657
-0.004744753827696983,-0.019144496508862557,-0.003314446873938262
-0.004463137427467474,-0.019231063895307172,-0.003202589449048114
-0.00418043713172953,-0.019312853064911272,-0.0030899264019258505
-0.0038967227638922255,-0.019389844525511374,-0.002976486876703134
-0.0036120643665848435,-0.019462019971853907,-0.0028623002337780827
-0.0033265321832341974,-0.019529362289852317,-0.002747396045321645
-0.0030401966394345975,-0.01959185556031469,-0.00263180409114513
-0.0027531283240756752,-0.01964948506237395,-0.0025155543550165276
-0.002465397970177727,-0.019702237276584926,-0.0023986770215071616
-0.0021770764353945117,-0.019750099887678757,-0.0022812024734815395
-0.0018882346821704108,-0.019793061786957434,-0.0021631612903788384
-0.0015989437573944352,-0.019831113074332364,-0.002044584247418161
-0.0013092747716016997,-0.01986424505997056,-0.0019255023159845403
-0.0010192988775172183,-0.019892450265547777,-0.0018059466654121148
-0.0007290872478184049,-0.019915722425080877,-0.001685948666495029
-0.0004387110520519779,-0.019934056485302405,-0.0015655398971756622
-0.00014824143235476635,-0.01994744860555452,-0.0014447521508838478
0.00014225052222114528,-0.01995589615714564,-0.001323617448238706
0.00043269380313984234,-0.01995939772211425,-0.0012021680530049524
0.0007230175120709519,-0.019957953091312146,-0.00108043649346401
0.001013150893474827,-0.01995156326174471,-0.0009584555907713319
0.001303023371010661,-0.0199402304328162,-0.0008362584963711535
0.0015925645887789623,-0.019923958001773778,-0.00071387874147302
0.0018817044593149482,-0.01990275055743377,-0.0005913503024597685
0.0021703732205133556,-0.019876613872272304,-0.00046870768801308467
0.002458501504890495,-0.019845554892137053,-0.0003459860561164244
0.0027460204262262228,-0.01980958172277923,-0.00022322137291523383
0.0030328616910164237,-0.01976870361196907,-0.00010045063151020981
0.003318957746244248,-0.01972293092528514,2.228784150015376e-05
0.003604241981868104,-0.019672275112523147,0.00014495394763881244
0.003888649017909525,-0.01961674865975117,0.0002675051738869799
0.004172115127418432,-0.019556365018476053,0.0003898956223754198
0.004454578886598269,-0.019491138496777808,0.0005120744922871976
0.004735982223682741,-0.019421084083313618,0.000633983599433523
0.00501627221268337,-0.01934621714743602,0.0007555531005401422
0.005295404363769959,-0.019266552885631026,0.0008766936048398152
0.005573349237597737,-0.019182105221586906,0.0009972802750729105
0.005850107451991379,-0.019092884283629596,0.001117116674702856
0.00612575029731823,-0.018998889553717063,0.0012358368116799268
0.006400566512105816,-0.018900087357922427,0.0013525526806697024
0.006675997432906796,-0.018796240663859067,0.0014635883758919435
-0.0031910163938910574,0.009060493484471816,-0.0007613540448372088
0.006772676061673185,-0.01874918904453355,0.0016148876581659804
-0.006856997165901837,0.018713210152656885,-0.0016753512179978217
0.006768714111021227,-0.01875140320867615,0.0016057880496682933
-0.006851935234860184,0.01871584773105722,-0.001666565272353095
0.006763863552461997,-0.018753751809544496,0.0015988043409601207
-0.006845945187399676,0.01871862125310149,-0.0016600082369509505
0.006758156705990578,-0.018756231340384965,0.0015938605872118637
-0.006839053416838589,0.01872152793367948,-0.0016556179989768716
0.006751608896364548,-0.018758840151254716,0.0015909209341699595
-0.0068312676937159035,0.01872456697725668,-0.0016533763385575405
0.00674421913690616,-0.018761578413211636,0.001589988044843721
-0.006822577433465564,0.01872773957078652,-0.0016533083225149308
0.006735969922597612,-0.018764448150332513,0.0015911036008207488
-0.006812952906782426,0.01873104895296386,-0.0016554841574426809
0.0067268260998567895,-0.018767453343672656,0.0015943509563912423
-0.00680234328861535,0.018734500565666272,-0.0016600237427868256
0.006716732676464476,-0.018770600116403975,0.0015998602626130245
-0.006790673298216008,0.01873810229850953,-0.00166710449420745
0.006705611304412568,-0.018773897015564003,0.0016078166802293856
-0.0067778379861715065,0.01874186484273361,-0.0016769734563208789
0.006693354982368823,-0.01877735541399818,0.0016184727282712958
-0.006763694926736559,0.018745802174146495,-0.001689965400505357
0.006679820237768766,-0.01878099006678804,0.0016321664741376569
-0.006748052589745312,0.018749932180724724,-0.0017065296942180145
0.006664815580241523,-0.018784819870795652,0.0016493483437235387
-0.006730652833372249,0.018754277414696523,-0.001727270581022919
0.006648084216669058,-0.01878886889418178,0.0016706211629684603
-0.0067111439347702405,0.01875886577634042,-0.001753008802223523
0.006629277584537576,-0.018793167762990635,0.0016968013140450616
-0.0066890375359131265,0.01876373007788336,-0.0017848785923558694
0.006607913578187834,-0.01879775550146985,0.0017290150138322177
-0.006663634807939476,0.018768897918690543,-0.0018244855173158306
0.006583308128155487,-0.018802681850042875,0.0017688558294657064
-0.006633864556476847,0.01877427533101413,-0.001874166940633985
0.006554459039272826,-0.01880800934253778,0.0018186552108215394
-0.006158756972980877,0.017549537453822844,-0.0018075412583963874
0.006538374462951499,-0.01880674263061395,0.0018883122124922194
-0.006586954173275812,0.01877859378996265,-0.001994545864355781
0.006509681563808957,-0.01881170222954493,0.0019374085227267348
-0.00655183989573952,0.018783657443437015,-0.002056059423410986
0.006475619332515047,-0.01881701604390706,0.0019989801586018114
-0.0056746753704778425,0.016420104754021104,-0.001859831415330762
0.006470106788463019,-0.018809100871050668,0.002089267633880646
-0.006518872458465576,0.01878076460974353,-0.0021896042209569324
0.006445305094889247,-0.018813187446785135,0.0021287635661406106
-0.0064894997582795495,0.01878523869774359,-0.0022376378758177536
0.006416655815429181,-0.018817447999254496,0.0021771102302471004
-0.006455121803969177,0.01878978931967866,-0.0022970699421565135
0.006383097077228031,-0.018821872196694133,0.0022367037321013657
-0.006413051358306686,0.018791211167908665,-0.0023710528993463667
0.0063431052463013855,-0.018826405890124367,0.002311085392787662
-0.0055317315398045845,0.016382003508569148,-0.0021428731481589742
0.006331295021018738,-0.0188171525347826,0.002416415872036589
-0.006370892933748883,0.018789000419648167,-0.0025283284521128426
0.0063029850420800336,-0.018820585212696698,0.002463242059760553
-0.006337349777489594,0.01879258991885384,-0.002585059938532636
0.006270128418966045,-0.018824001920946742,0.002520330806901606
-0.006297942906202407,0.018795994273987746,-0.002654897028868728
0.006231515233310933,-0.01882731950690216,0.0025903473536897513
-0.006250787632214051,0.018798780776445916,-0.0027417126423238385
0.006185377569949477,-0.018830388066895975,0.00267717109132579
-0.005450253922764594,0.01658559963425806,-0.00250957850366136
0.006163421670614143,-0.018820346828523144,0.002795777794592076
-0.006191360242072501,0.018791533107961132,-0.00292442530599945
0.006129333304266783,-0.01882264232585486,0.0028546491382047787
-0.006150789622536926,0.018793576578408,-0.002995733892469335
0.00608945497626245,-0.018824584157134297,0.0029262942978091236
-0.006102705703048589,0.018794904976468938,-0.0030834038720408967
0.00604220915268673,-0.018825955540028208,0.0030140920036200725
-0.005846706545916389,0.018190656910423278,-0.003088089047273416
0.005994722903415826,-0.018822994079242792,0.003125352888089998
-0.005992619812335114,0.018780726629858326,-0.003302122692348851
0.005938269225434835,-0.018822711003027983,0.0032329804589718756
-0.005175966129501831,0.01645576629095496,-0.003005216807408975
0.005906205855427609,-0.018807798378040613,0.0033753575777214022
-0.005920279923267122,0.01877625918005303,-0.0035227143512864415
0.005866546898805983,-0.018807645508324575,0.003444662916446226
-0.005873152765666202,0.018775178599142184,-0.003606163409377139
0.005820043320824263,-0.018806535617714604,0.003528588320760451
-0.0058173212737728745,0.018772735999736157,-0.0037080913953344364
0.0057649490622368625,-0.018804065443705754,0.003630719295592081
-0.0057053617634596245,0.01862468550727395,-0.003803944272611946
0.005701030153126874,-0.018798810287761345,0.003756678670789684
-0.005125350740693084,0.016981332835402586,-0.0035998160150696942
0.005652794219966955,-0.018782183548320806,0.0039096162374958115
-0.005647762595915322,0.018745719153832958,-0.004087369728132328
0.005600762220449938,-0.01877802418961115,0.004003359586237879
-0.00558538048427432,0.018739381822202517,-0.004200721125558522
0.00553909227610417,-0.018771745121091837,0.004116998405690984
-0.00550036795822335,0.018696356274514454,-0.004331787975778743
0.005465606782827255,-0.018762283189111516,0.004255998109514534
-0.004789255380617401,0.01658173686222037,-0.003989385742695174
0.005411555891096861,-0.018737467733302506,0.004430795704843123
-0.005397980689113002,0.018696203356430574,-0.004617421852088013
0.005358101007518634,-0.018730284745740122,0.00452512877758354
-0.005334334210778618,0.01868615946166315,-0.004730440404267654
0.005295047981449725,-0.018720415206893395,0.004638765151098969
-0.005258460971615888,0.018672203374204385,-0.0048676179919422006
0.005220003636466688,-0.018706908260031865,0.004776272825470756
-0.004919191597244558,0.017778221148812827,-0.0047966560296220295
0.005144219984393707,-0.01868380234135739,0.0049459227911767606
-0.005097752905899521,0.018630043014371205,-0.005189105742172544
0.005062893163006383,-0.01866621320089216,0.005094039153314161
-0.004684625387379132,0.01746361139280616,-0.005036568538135175
0.004984233646608561,-0.01863666258545672,0.005276536194098771
-0.00493444084566093,0.018578966025236537,-0.005520878480201548
0.004903787970132174,-0.01861665927437685,0.005420561708685394
-0.00479649807335584,0.01839964325398891,-0.005647710534579865
0.004810051492918304,-0.018589470890862,0.0055950527331798715
-0.004320171145373737,0.016959591727105545,-0.005395700859237356
0.004726620598493915,-0.01854881751430636,0.0057974150717292955
-0.004671749365972036,0.01848415273308548,-0.0060428295692339295
0.004648101347397694,-0.018525398042507912,0.005934171730509285
-0.0045778102272322095,0.018453324315775017,-0.006206122796153996
0.004554901025724369,-0.01849527403886686,0.006098142693017595
-0.00429201996220631,0.0177176543940809,-0.006159373509592511
0.004455610194770586,-0.018452964089643135,0.006296449276102883
-0.004368924172328862,0.018369126008507524,-0.006591984335004761
0.004350000002540019,-0.018414256539722076,0.006480917485644911
-0.0038593243466978123,0.016714446244829678,-0.0062125886524738196
0.004252321837328161,-0.018357157040554732,0.006703889284047461
-0.004177123259256106,0.01827426634095783,-0.006971953922569965
0.004164747982126473,-0.018322696375929915,0.006851516428955028
-0.004072945021924485,0.01823004705555772,-0.007146748932309595
0.004061178391226512,-0.01827930297057565,0.007027342002223362
-0.0038573645678413853,0.017765750156517497,-0.007189691782901372
0.003945407535888341,-0.018222557590989574,0.007237525624470767
-0.0037076707197833364,0.0175670389806879,-0.007345578307733364
0.0038276838624081364,-0.01816043439848205,0.007453661946190909
-0.003687962313495688,0.01795404669478327,-0.007749431222486529
0.00370306900823514,-0.018098332706942867,0.007664676343609459
-0.0032465743015701745,0.016430435149690933,-0.007340205192450431
0.003586767464435627,-0.018017310677527373,0.007907034585519453
-0.003483202293498331,0.017904285238190886,-0.008204209107691067
0.003485601241840211,-0.017964915881859393,0.008069819138485519
-0.003363639831470848,0.017838428785739737,-0.008394964474378692
0.0033665033524846706,-0.017900117157443243,0.008262086769756316
-0.0031425948284658123,0.017334485445188202,-0.008414893309575617
0.003234012783226737,-0.017818142388849705,0.008489085860419165
-0.0030108900278115803,0.017263578166320685,-0.008649069984090612
0.003098437928869623,-0.017731421519079114,0.008718141330743107
-0.0028652558132800762,0.017129708526271107,-0.008856604484501703
0.002960267523023903,-0.017639180225116322,0.00895018153603555
-0.002749411215896986,0.017168901538668752,-0.009157241331518887
0.0028182233087226645,-0.01754334505516598,0.009181409329002624
-0.0025352233046410677,0.016660568331716415,-0.009173223526544904
0.0026763238130233574,-0.017437350895095103,0.009422615612861038
-0.002515322125420422,0.017261194574679603,-0.009783919485352496
0.0025336311542490395,-0.01733979450242362,0.009639598384885414
-0.0021971383117922777,0.016098195959425122,-0.009422020392977204
0.0023888068887921434,-0.01721846332418972,0.009890788978203594
-0.0022299667577913014,0.01703523705039252,-0.010238634224439592
0.002255328925809102,-0.017121760791300015,0.010088032560513768
-0.0020730073546423007,0.016910408137863004,-0.010462199628541013
0.002099630153998579,-0.01700445460976376,0.010317446146059056
-0.0017231750940873505,0.01536895836925398,-0.009826681928290441
0.001950109182151751,-0.016860989886729443,0.010578925125509822
-0.001790403437481025,0.0166643050531274,-0.010913321588086656
0.0018261297330629716,-0.01676350779384861,0.010754517119009505
-0.0016467703776543018,0.016546242283465493,-0.011113498271098619
0.001682388521418516,-0.016646661464973938,0.010957546735594756
-0.001459970220485514,0.016200496849732456,-0.011203260259744722
0.0015204894042944626,-0.01650631424128077,0.011191036946228578
-0.0012371579831727947,0.015480450602639329,-0.01104263539195043
0.0013604704249282828,-0.016351435828346663,0.011436312692090294
-0.0011641963533507568,0.016103806628519218,-0.01180288660824257
0.0012075378586608554,-0.016216174417057874,0.011644189040117117
-0.0009556250353078351,0.015478645700540609,-0.011686690017435995
0.0010427779423334486,-0.01605551833189043,0.011880342388075818
-0.0008262922751425476,0.015769847857067563,-0.012256006389811185
0.0008741078734550318,-0.01589755133525913,0.012104272100063153
-0.0005780974980722114,0.01444470030831252,-0.011589271615824159
0.000710929976378822,-0.015713246477085812,0.0123530569951608
-0.0005161658509427999,0.015446158138716316,-0.012694645604982647
0.0005731977522417018,-0.01557928723550439,0.012528640221286884
-0.0003592050390821651,0.015287503486749125,-0.012890275224478413
0.0004156882266663775,-0.015421843657996573,0.012728060774395372
-0.00017217021637792702,0.014718844077493479,-0.01277830105915338
0.00024647419709082505,-0.015238180823775786,0.012951705607195805
-1.2217901123165775e-05,0.014829669024017734,-0.01325041466026622
7.480580015384176e-05,-0.01505552371561697,0.0131656827953879
0.00017271903472514246,0.013897127061211701,-0.012805248074391392
-9.238683382734324e-05,-0.014853293851707975,0.01339330735999557
0.00031109000927908426,0.014533348353725929,-0.01373631020499552
-0.00024332486513650072,-0.014688336233192469,0.013572145929617935
0.0004811360668245364,0.014338173577788533,-0.013929994247632893
-0.0004140949101345675,-0.014496856617176928,0.013772409497602393
0.0006395297766439755,0.013264114775864632,-0.013290543943460055
-0.0005801281007390657,-0.014280821242093941,0.013990394517639407
0.0008008759037069888,0.013941573156596852,-0.01431777037503813
-0.0007253740394030198,-0.014112146693995454,0.014153823123317496
0.0009632059113999455,0.013746200623977087,-0.014494711982011865
-0.000888758734322684,-0.013917948221314725,0.014335634020595957
0.001104594388076167,0.012985668861272833,-0.014104903914949174
-0.0010541719745103678,-0.013699439787612826,0.01453353439289692
0.0012907584015989149,0.013322904342737607,-0.014860240977627455
-0.0012114248941797765,-0.013505247228529332,0.014702051386414438
0.0014322897397741666,0.012781250352536645,-0.014672448893787939
-0.0013759527934439151,-0.013286603284303176,0.01488564692512943
0.001621410115990906,0.012866491631997533,-0.015190917218158899
-0.001541395073799381,-0.01307335298031537,0.015057261209184433
0.0017163961736787736,0.011983067905743142,-0.014584588271733097
-0.0017000790660016971,-0.012840955882933889,0.015239065248044737
0.001930513521474686,0.012448608930286967,-0.015534049524605489
-0.0018417463350860867,-0.012653039092058607,0.015379145494729067
0.0020859357801464554,0.01223589184272955,-0.015681921155334105
-0.0019986784417852102,-0.012440641553346387,0.015532072704448466
0.0021684041718841103,0.011497553325100038,-0.015179918077175128
-0.0021523090686630616,-0.0122085739055529,0.01569483396849503
0.0023873633194016306,0.011792410498058212,-0.015976123077477134
-0.002295041506494355,-0.012009162274290832,0.015827897753795724
0.002519903714383505,0.01146032916512221,-0.0159629009898363
-0.0024476046653193885,-0.011787302741981953,0.015971169993379657
0.002626860491200819,0.011015536421848443,-0.015795818496080475
-0.0025953943422889164,-0.011559167329749818,0.016113941267451835
0.0028346200723311193,0.011118661502315039,-0.016380105113032912
-0.0027398549230127265,-0.011346949839140816,0.016240365291772745
0.0028944522633249296,0.010520298779632828,-0.015956401698010277
-0.0028814737133714807,-0.01111813643883154,0.016373565923789572
0.0031146066359895802,0.010676142454669654,-0.016622932779029303
-0.003016441491635607,-0.010913923394770632,0.01648626346369949
0.0031977437685289795,0.010245646221895548,-0.01640761081653041
-0.0031537894529543686,-0.010692281627963799,0.016605367779867652
0.0033797207841039295,0.010200672198309063,-0.016791019507151946
-0.0032902363393013598,-0.010477639742235083,0.01671535009092585
0.0034148961574822787,0.009656850659352477,-0.016364819652892677
-0.0034191858881409127,-0.010254685908780651,0.016827360235149007
0.003643388368620334,0.0098053382004771,-0.017046547443164216
-0.003540666547323527,-0.010060155061615762,0.01691940996473721
0.0037284553343813094,0.009477381933705632,-0.01693127288468299
-0.0036660043459696237,-0.009849717104165797,0.017016255215922507
0.003838574000525483,0.009237510722959278,-0.016965289118723803
-0.0037874211126227007,-0.009641169485418676,0.017108849306873074
0.003979095381815729,0.009093963208426861,-0.017160898458130038
-0.003906291989559537,-0.00943786443351726,0.0171952614661767
0.004052138390431894,0.00878733173379172,-0.01704603545351513
-0.004019864352920263,-0.009234558193434921,0.017279265202119018
0.004235570671309171,0.008767587425157757,-0.01745904868408194
-0.004132476205350384,-0.009041687570702854,0.01735453568003862
0.004220307937357096,0.008292389214350967,-0.01697938003740997
-0.004236764840933827,-0.0088425916769296,0.017431801482960325
0.004443124564145725,0.008390572128188193,-0.017602428258929638
-0.004335276554310603,-0.008670489984763876,0.017493921502989035
0.004502750373839647,0.008125517344832352,-0.017488579333607975
-0.004435683673901721,-0.008487034146459816,0.017558594614627443
0.004577667640550492,0.007903566722146661,-0.017458323293878173
-0.00453144580248936,-0.008306941263672958,0.017620157921601924
0.004707155584103031,0.007800413880020546,-0.01766770874542223
-0.0046249404129439595,-0.008134370200172152,0.017676288277307942
0.004735244521147223,0.007519960284492401,-0.017472956742450165
-0.004712158312462665,-0.007963167885280687,0.017731121503033534
0.0049069784626140645,0.007512281827586577,-0.01787254170590071
-0.004798283765950869,-0.007804508555669235,0.01777850569740015
0.004872900340763178,0.007159397189103684,-0.017463012430576675
-0.00487674201156959,-0.007643016784935366,0.01782724646770517
0.005063138953189274,0.007202250123308609,-0.017957101741847732
-0.004952491765077731,-0.007501149041380771,0.017866578229862293
0.005065315805696658,0.006946092349988479,-0.017720520600588104
-0.005025143566531241,-0.007354333500178964,0.01790727941787786
0.005190158710252456,0.0068900135475258245,-0.017964547374141212
-0.005096269441125243,-0.007216590965442842,0.017943181682746445
0.005174502287178767,0.006636316844116634,-0.017692425149262628
-0.0051601552098730985,-0.007081090214291378,0.017978869132618362
0.005334340218238565,0.0066519848726823705,-0.018088287693270526
-0.005223009052146551,-0.006959641531205876,0.018008118346305727
0.005294819972440668,0.00639716371004888,-0.017757262167969773
-0.005279299396090065,-0.006837519513665978,0.018038456340527073
0.005447407009017316,0.006417768595383213,-0.018140942183822548
-0.0053348947025508376,-0.006728839840324359,0.01806295027128721
0.005398644050339136,0.006181567591883459,-0.017805797224515647
-0.00538356223835091,-0.006620491918986773,0.01808852308687075
0.005545054589012703,0.006210612730729853,-0.018183286099727157
-0.005431748644917802,-0.006525382083326969,0.018108665984577693
0.00549134722606939,0.0059979133142273435,-0.017858472873512478
-0.0054730225684836275,-0.006431337530043911,0.01812986189610373
0.005627095929433812,0.00603074926050234,-0.01821447832218122
-0.005514058592846662,-0.006349649564907953,0.018146212347324456
0.005567052493582434,0.005838587323894672,-0.017894155030443157
-0.005547926122160684,-0.006270062461802962,0.01816354271536182
0.005695219554928587,0.0058808001943131995,-0.018241342807815066
-0.0055817803135353545,-0.0062023938718335754,0.01817639675415085
0.005630469886594685,0.005710246837641151,-0.017930092875826645
-0.005608474491804182,-0.00613744852348666,0.01819019997761827
0.005748527138744533,0.005759795134219688,-0.0182603477554466
-0.0056353817870641336,-0.006083625194658254,0.01819995734800147
0.005678907491487139,0.005609447238687365,-0.017956527841099277
-0.0056550619549721685,-0.00603319182907439,0.01821059799045609
0.005787766603697623,0.0056684488055804205,-0.01827401460542496
-0.005675167868648665,-0.005993223669697676,0.01821753312707465
0.005715707945570658,0.00553983867863983,-0.01798461355076775
-0.0056882470261343685,-0.005956963886690967,0.01822527961785681
0.0058126239951447,0.005605694946949579,-0.018280177687504763
-0.005701930030822761,-0.005930188491637831,0.018229714385796205
0.0057403743095270085,0.005499667644421351,-0.01801126531028308
-0.0057089337226378855,-0.005907208512086534,0.018234757850756084
0.005824282972615302,0.005571283620589193,-0.01828118731001322
-0.005716756482950207,-0.005892521027757912,0.01823694727113086
0.0057552202194888005,0.0054895434258353595,-0.01804216406236008
-0.005718285626533988,-0.005880787862549304,0.018238408256575366
0.005823477768560247,0.005563229399894481,-0.018276357736935384
-0.005707188363375194,-0.005861614636784804,0.01819476330050859
0.005736111283994774,0.005480422441520491,-0.01799190826582499
-0.005530574679415313,-0.005681641820959739,0.01765253547536264
0.005496413255793432,0.005244121559900974,-0.017201028137825848
-0.005206220454272004,-0.005356965952040281,0.016663645382908106
0.005142837318676301,0.004894820457563433,-0.016035411004510905
-0.004791236668488792,-0.004941244441856584,0.015396405556928996
0.004732601726361692,0.004492627231408727,-0.014689583656656484
-0.00431341722318166,-0.004540233570544283,0.01399930132466206
0.004271926309990869,0.003957203945946935,-0.013108961029241178
-0.003716716321169367,-0.003957754145915837,0.012177224974781166
0.0036379707195705185,0.0033190179305448288,-0.011034257087465759
-0.0029939182480468915,-0.003251080861962042,0.009960323848952367
0.0029260334577811548,0.0026049285203847998,-0.00871881839553378
-0.0022460102225728045,-0.0025176396225670577,0.007652456248539925
0.0022256576153661402,0.0019055317892904514,-0.006457132857781343
-0.0015587441285346989,-0.0018410958121412276,0.005517631811667637
0.0016071402102305473,0.0012908729529207594,-0.00447401699387389
-0.000987660341485811,-0.0012764505406919924,0.0037321329346373267
0.0011107965728935916,0.0008002820083210848,-0.002893322735122655
-0.0005545201032914253,-0.0008459060185638974,0.0023695279410117643
0.0007463335703912035,0.00044247227882296446,-0.0017401006987076532
-0.0002517117519746096,-0.0005476404256686172,0.0014153918610007128
0.0005009685773982826,0.00020000045362405223,-0.0009655591530289059
-5.7016011077391884e-05,-0.00035501467553310234,0.0007986479444814696
0.0003480076547394217,4.90146324823191e-05,-0.0004850437467883961
5.835567394336691e-05,-0.0002402004806691527,0.0004307155754348661
0.0002599766258659805,-3.7649711157689796e-05,-0.00021047319731216672
0.0001209840894807802,-0.00017726110770487246,0.0002287410849091132
0.0002131972201252637,-8.334911078238898e-05,-6.656771748372279e-05
0.00015180101305397174,-0.00014565244129955484,0.000127041056011502
0.0001901251000705295,-0.00010538521983705602,2.232440303375264e-06
0.00016522985510276407,-0.00013115289339851922,8.018559702546493e-05
0.00017935401683877582,-0.0001150172284539165,3.1989184720339287e-05
0.00017005964633506153,-0.00012505296916871358,6.04219657089391e-05
0.0001743199441865395,-0.00011873491293733709,4.344516640193437e-05
0.00017104338280577607,-0.00012260712480905193,5.2703422411822683e-05
0.00017166874406045082,-0.00011985910287719632,4.719889174791731e-05
0.00017046021570083885,-0.0001215064051304942,4.9784060856532246e-05
0.000169877932540454,-0.00011989446043670247,4.805753602574545e-05
0.00016927385537274885,-0.0001207407754596617,4.8570010019583075e-05
0.00016833322483597528,-0.00011943791135597155,4.795126486319382e-05
0.00016783780374365534,-0.0001199033303094678,4.789405928802223e-05
0.00016682081764859911,-0.00011871055269041995,4.756350727099918e-05
0.00016624586404197036,-0.00011879813536884212,4.736842461002742e-05
0.0001652603872343035,-0.00011774527478200808,4.710636906256422e-05
0.00016452798118688552,-0.0001173752769607011,4.6880512056577693e-05
0.0001635884091718751,-0.00011643996541049605,4.663404530419153e-05
