x,y,z,vx,vy,vz
55.709201292659856,1.0816886125624299,2.4341261974975303,-0.0039140462329951275,0.02001761094968635,0.008733402488433916
55.708724424281925,1.083658534036648,2.4349613384606243,-0.005623345279320534,0.019380882780495868,0.007969416732891208
55.7080766805541,1.0855646200825197,2.435720092899571,-0.0073315533638822926,0.01874090234173101,0.00720567200695651
55.70725817091772,1.0874065453859916,2.4364024850901367,-0.00903866358365733,0.0180976678912105,0.006442171766745777
55.706269005500026,1.089183984460944,2.437008539652106,-0.01074466912309016,0.017451177729805218,0.005678919436506282
55.705109295114305,1.0908966116417216,2.4375382815488122,-0.012449563077539541,0.016801429965907517,0.00491591846294851
55.703779151268854,1.0925441010637627,2.4379917360894225,-0.014153338450985967,0.016148422513013808,0.004153172316062233
55.70227868617624,1.0941261266440687,2.438368928931308,-0.015855988154068575,0.015492153088872113,0.0033906844899201237
55.70060801276275,1.0956423620615832,2.4386698860824914,-0.017557505002084285,0.014832619214582888,0.0026284585034929238
55.69876724467799,1.0970924807374804,2.438894633904179,-0.01925788171295052,0.014169818213651302,0.001866497901476856
55.696756496304765,1.0984761558153555,2.4390431991133754,-0.02095711090512807,0.01350374721098842,0.001104806255133839
55.694575882769094,1.0997930601413124,2.439115608785582,-0.022655185095501382,0.012834403131857467,0.0003433871631452307
55.69222551995052,1.1010428662439438,2.439111890357583,-0.024352096697214567,0.012161782700759254,-0.00041775574752000674
55.68970552449254,1.102225246314195,2.439032071630317,-0.02604783801745713,0.011485882440246923,-0.0011786188207215402
55.68701601381337,1.1033398721851062,2.4388761807718415,-0.02774240125519185,0.010806698669653038,-0.0019391983702464965
55.68415710611685,1.1043864153114196,2.4386442463203846,-0.029435778498814097,0.010124227503696672,-0.0026994906788880934
55.681128920403616,1.1053645467490405,2.4383362971874916,-0.031127961723715108,0.00943846485090542,-0.0034594919974986135
55.67793157648257,1.1062739371343222,2.4379523626612696,-0.03281894278969521,0.008749406411704084,-0.004219198544005276
55.67456519498042,1.1071142566680843,2.4374924724092324,-0.03450871348067441,0.00805704777499909,-0.0049786065123454
55.67102989735528,1.1078851750908572,2.4369566564821468,-0.036197265384177967,0.007361384146090001,-0.005737712043506563
55.6673258059109,1.1085863616571414,2.4363449453180412,-0.03788459000080296,0.006662410599074812,-0.006496511251288679
55.6634530438072,1.1092174851181484,2.4356573697454076,-0.03957067870550714,0.0059601219940758395,-0.007255000212612592
55.65941173507624,1.1097782136929766,2.434893960987688,-0.04125552268170844,0.0052545128286866595,-0.008013174951556764
55.655202004633395,1.1102682150505085,2.434054750666693,-0.042939113078806095,0.0045455776010162,-0.008771031476645477
55.65082397829049,1.1106871562872365,2.4331397708064624,-0.04462144081883476,0.0038333103651257026,-0.009528565734822832
55.64627778280924,1.1110347038033244,2.4321490538460924,-0.04630249598166589,0.0031177031403650675,-0.010285773477970193
55.641563916343685,1.1113095878589236,2.4310827147794987,-0.04797486134434882,0.0023800408287815195,-0.011041007858540959
55.63668340271666,1.1115092655477463,2.429940989696517,-0.04963544030355294,0.0016135753618949102,-0.011793493805232471
55.63163744113587,1.1116308662945076,2.428724163099685,-0.05128382150523244,0.0008185015291571142,-0.0125430381350457
55.62642727179299,1.1116715393416816,2.4274325387708284,-0.052919596622803086,-4.979103599846862e-06,-0.01328944844522727
55.621054175545865,1.1116284544468844,2.426066439688091,-0.054542360659968495,-0.0008566577992385368,-0.014032533212168642
55.61551947359302,1.111498802573396,2.4246262079389647,-0.05615171179876832,-0.001736319181488393,-0.01477210177249942
55.609824527130854,1.1112797965899304,2.423112204626464,-0.05774725189936184,-0.002643740517823904,-0.015507964479157666
55.60397073699716,1.110968671971456,2.4215248097693585,-0.059328586273720334,-0.0035786924155349694,-0.016239932664086208
55.59795954331619,1.1105626874724277,2.4198644222006136,-0.06089532388035457,-0.004540938677469155,-0.016967818711439406
55.59179242512941,1.1100591258039194,2.41813145945984,-0.06244707741617694,-0.005530236368258647,-0.017691436104161348
55.58547090001704,1.1094552943042288,2.4163263576810823,-0.06398346340888973,-0.006546335878657783,-0.01841059947061664
55.578996523710394,1.1087485256030098,2.414449571475958,-0.06550410230874548,-0.007588980990627382,-0.019125124630995954
55.572370889695065,1.1079361782788504,2.4125015738121656,-0.06700861857958501,-0.00865790894339307,-0.01983482864347328
55.56559562880507,1.1070156375101694,2.410482855887395,-0.0684966407889169,-0.009752850500936303,-0.020539529850051395
55.558672408808164,1.1059843157190188,2.408393926998709,-0.06996780169407436,-0.010873530026470048,-0.021239047921282492
55.55160293398198,1.1048396532085625,2.4062353144072954,-0.07142173834004406,-0.012019665534375668,-0.02193320390411109
55.544388944681465,1.103579118793325,2.4040075631987343,-0.0728580921355348,-0.0131909687828939,-0.022621820263734764
