x,y,z,vx,vy,vz
50.0,6.123233995736766e-15,0.0,3.4485322458160045e-18,-0.11263761104726708,0.0
49.999999682819215,-0.011263761080894604,0.0,-6.343615697795755e-06,-0.11263761033273735,0.0
49.99999873127686,-0.022527522018911592,0.0,-1.2687231315124543e-05,-0.11263760818914821,0.0
49.99999714537296,-0.033791282671094484,0.0,-1.9030846771474986e-05,-0.11263760461649967,0.0
49.999994925107515,-0.04505504289455956,0.0,-2.537446198637667e-05,-0.11263759961479176,0.0
49.99999207048057,-0.05631880254642308,0.0,-3.171807687935919e-05,-0.11263759318402457,0.0
49.999988581492154,-0.06758256148373473,0.0,-3.806169136991463e-05,-0.11263758532419817,0.0
49.99998445814231,-0.07884631956363297,0.0,-4.4405305377585076e-05,-0.11263757603531264,0.0
49.9999797004311,-0.09011007664316752,0.0,-5.074891882186264e-05,-0.11263756531736814,0.0
49.99997430835857,-0.10137383257945466,0.0,-5.709253162227693e-05,-0.11263755317036478,0.0
49.999968281924794,-0.11263758722961076,0.0,-6.343614369835757e-05,-0.11263753959430271,0.0
49.999961621129856,-0.12390134045068549,0.0,-6.977975496959666e-05,-0.11263752458918212,0.0
49.99995432597383,-0.13516509209979524,0.0,-7.612336535552385e-05,-0.11263750815500319,0.0
49.99994639645682,-0.1464288420340564,0.0,-8.246697477566879e-05,-0.11263749029176612,0.0
49.99993783257891,-0.15769259011051878,0.0,-8.881058314952364e-05,-0.11263747099947115,0.0
49.99992863434022,-0.16895633618632094,0.0,-9.515419039663057e-05,-0.11263745027811851,0.0
49.999918801740876,-0.1802200801185128,0.0,-0.00010149779643648177,-0.1126374281277085,0.0
49.999908334780976,-0.19148382176421075,0.0,-0.00010784140118860693,-0.11263740454824135,0.0
49.999897233460686,-0.20274756098053137,0.0,-0.00011418500457253578,-0.11263737953971739,0.0
49.99988549778011,-0.21401129762452456,0.0,-0.00012052860650776055,-0.11263735310213693,0.0
49.99987312773943,-0.22527503155330691,0.0,-0.00012687220691381102,-0.1126373252355003,0.0
49.999860123338784,-0.236538762623995,0.0,-0.00013321580571021692,-0.11263729593980787,0.0
49.99984648457835,-0.24780249069363885,0.0,-0.00013955940281647056,-0.11263726521506,0.0
49.99983221145828,-0.25906621561937737,0.0,-0.00014590299815211427,-0.11263723306125707,0.0
49.99981730397878,-0.2703299372582607,0.0,-0.0001522465916366404,-0.11263719947839951,0.0
49.99980176214002,-0.2815936554674055,0.0,-0.00015859018318957878,-0.11263716446648772,0.0
49.999785585942206,-0.29285737010392865,0.0,-0.00016493377273045927,-0.11263712802552218,0.0
49.99976877538555,-0.3041210810248804,0.0,-0.00017127736017877435,-0.11263709015550333,0.0
49.99975133047025,-0.3153847880873776,0.0,-0.00017762094545405394,-0.11263705085643164,0.0
49.999733251196524,-0.3266484911485372,0.0,-0.000183964528475828,-0.11263701012830762,0.0
49.99971453756463,-0.3379121900654096,0.0,-0.00019030810916358898,-0.11263696797113179,0.0
49.99969518957477,-0.34917588469513405,0.0,-0.00019665168743687942,-0.11263692438490468,0.0
49.99967520722722,-0.3604395748947611,0.0,-0.00020299526321519194,-0.11263687936962685,0.0
49.99965459052222,-0.3717032605214078,0.0,-0.00020933883641805658,-0.11263683292529887,0.0
49.999633339460026,-0.3829669414321914,0.0,-0.00021568240696500342,-0.11263678505192132,0.0
49.99961145404092,-0.3942306174841626,0.0,-0.00022202597477552518,-0.11263673574949482,0.0
49.99958893426516,-0.4054942885344387,0.0,-0.00022836953976915198,-0.11263668501801997,0.0
49.99956578013306,-0.41675795444013725,0.0,-0.00023471310186541416,-0.11263663285749745,0.0
49.99954199164489,-0.4280216150583088,0.0,-0.00024105666098380433,-0.11263657926792789,0.0
49.99951756880096,-0.4392852702460935,0.0,-0.0002474002170438654,-0.11263652424931199,0.0
49.99949251160159,-0.450548919860542,0.0,-0.0002537437699650902,-0.11263646780165044,0.0
49.999466820047076,-0.4618125637587721,0.0,-0.000260087319667009,-0.11263640992494398,0.0
49.999440494137765,-0.47307620179790155,0.0,-0.00026643086606915233,-0.11263635061919329,0.0
49.99941353387398,-0.48433983383498147,0.0,-0.00027277440909101306,-0.11263628988439917,0.0
49.99938593925606,-0.49560345972713,0.0,-0.0002791179486521218,-0.11263622772056237,0.0
49.999357710284364,-0.5068670793314648,0.0,-0.000285461484672009,-0.1126361641276837,0.0
49.999328846959244,-0.5181306925050376,0.0,-0.00029180501707016783,-0.11263609910576393,0.0
49.999299349281074,-0.5293942991049885,0.0,-0.0002981485457661413,-0.1126360326548039,0.0
49.999269217250216,-0.5406578989883692,0.0,-0.0003044920706794228,-0.11263596477480448,0.0
49.99923845086707,-0.5519214920122981,0.0,-0.0003108355917295428,-0.11263589546576651,0.0
49.99920705013201,-0.5631850780338935,0.0,-0.00031717910883603226,-0.11263582472769085,0.0
49.99917501504543,-0.5744486569102073,0.0,-0.0003235226219183845,-0.11263575256057844,0.0
49.99914234560776,-0.585712228498358,0.0,-0.00032986613089613036,-0.11263567896443015,0.0
49.999109041819395,-0.5969757926554644,0.0,-0.00033620963568880077,-0.11263560393924694,0.0
49.99907510368076,-0.6082393492385785,0.0,-0.00034255313621588926,-0.11263552748502977,0.0
49.99904053119229,-0.6195028981048414,0.0,-0.0003488966323969393,-0.1126354496017796,0.0
49.99900532435443,-0.6307664391113056,0.0,-0.00035524012415144454,-0.1126353702894974,0.0
49.99896948316761,-0.6420299721150899,0.0,-0.00036158361139893616,-0.1126352895481842,0.0
49.9989330076323,-0.6532934969733136,0.0,-0.00036792709405894525,-0.11263520737784101,0.0
49.99889589774896,-0.6645570135430293,0.0,-0.0003742705720509657,-0.11263512377846889,0.0
49.99885815351805,-0.6758205216813565,0.0,-0.0003806140452945288,-0.11263503875006889,0.0
49.99881977494006,-0.6870840212454145,0.0,-0.0003869575137091659,-0.11263495229264209,0.0
49.99878076201547,-0.6983475120922563,0.0,-0.000393300977214371,-0.11263486440618957,0.0
49.99874111474478,-0.7096109940790238,0.0,-0.0003996444357296881,-0.11263477509071247,0.0
49.998700833128495,-0.7208744670627703,0.0,-0.0004059878891746113,-0.11263468434621192,0.0
49.99865991716712,-0.7321379309006154,0.0,-0.0004123313374686721,-0.11263459217268906,0.0
49.99861836686117,-0.7434013854496796,0.0,-0.00041867478053140243,-0.11263449857014506,0.0
49.99857618221119,-0.754664830567016,0.0,-0.0004250182182822963,-0.11263440353858112,0.0
49.9985333632177,-0.7659282661097452,0.0,-0.00043136165064088574,-0.11263430707799843,0.0
49.99848990988124,-0.7771916919349874,0.0,-0.0004377050775267026,-0.11263420918839823,0.0
