time,CBF_velocity,CBF_position,HOBF_position,position_constraint,velocity_constraint,ux,uy,uz,state_history
3.1,0.0018613883133027191,9.537331462008822,0.5930723692356271,0.24611880257600038,0.00011783161978096398,-0.017965825635564443,-0.00867671829577523,-0.001397735498436913,4.0
3.2,0.0018610302330329363,9.578600112590202,0.6146195014826004,0.24657092897129834,0.00011783156638768628,-0.017827453192954954,-0.008958802484441017,-0.0013898799349712837,4.0
3.3000000000000003,0.0018607089265261674,9.621935747948065,0.6361041646412706,0.246966988806329,0.00011783152680990006,-0.01768468610780648,-0.009238660956325822,-0.0013816716082561944,4.0
3.4000000000000004,0.0018604239231842824,9.667327733038022,0.657521062606063,0.24730689022984176,0.00011783149671874332,-0.017537560134577808,-0.00951622517244122,-0.0013731126486787087,4.0
3.5,0.0018601747455279684,9.714764925846964,0.6788649165547991,0.2475905550291966,0.00011783147300108734,-0.01738611207951774,-0.009791427169713271,-0.0013642052741717665,4.0
3.6,0.001859960909428738,9.764235680196101,0.7001304662265362,0.24781791864756,0.00011783145382112292,-0.0172303797915083,-0.01006419957722433,-0.0013549517896486792,4.0
3.7,0.0018597819243484394,9.815727848665055,0.7213124711947552,0.2479889302062244,0.00011783143796437697,-0.017070402153902292,-0.010334475629722981,-0.001345354586486062,4.0
3.8000000000000003,0.0018596372935140958,9.869228785640011,0.7424057121364572,0.24810355251929572,0.00011783142462863571,-0.016906219075464024,-0.010602189182666083,-0.0013354161419529798,4.0
3.9000000000000004,0.0018595265140728505,9.924725350479463,0.763404992096279,0.2481617619215297,0.00011783142774405542,-0.016737871455510315,-0.010867274779297657,-0.0013251390171748103,4.0
4.0,0.0018594490786778654,9.982203910799825,0.7843051377273927,0.24816354906427665,0.00011783141373180747,-0.016565401283510705,-0.0111296674426081,-0.0013145258626923954,4.0
4.1000000000000005,0.0018594044708551971,10.041650345882559,0.8051010006048266,0.2481089176406299,0.00011783140235587466,-0.016388851452121232,-0.011389303053509965,-0.0013035794078310825,4.0
4.2,0.001859392170463478,10.103050050197496,0.8257874584061964,0.24799788531992206,0.0001178313928778446,-0.016208265876036403,-0.011646118100113869,-0.001292302467315394,4.0
4.3,0.0018594116517563278,10.166387937043524,0.8463594161789849,0.24783048348310296,0.00011783138481859965,-0.01602368944534284,-0.011900049767796428,-0.001280697938554958,4.0
4.4,0.001859462383529277,10.231648442305847,0.8668118075752319,0.24760675721792297,0.0001178313778530552,-0.015835168014949656,-0.012151035953801851,-0.0012687688009522086,4.0
4.5,0.0018595438292573659,10.298815528327921,0.8871395960796288,0.2473267653103115,0.00011783137175369409,-0.015642748393714122,-0.012399015281866106,-0.001256518115187309,4.0
4.6000000000000005,0.0018596554472284019,10.367872687899158,0.9073377762306312,0.24699058023224982,0.00011783136635405131,-0.015446478333318605,-0.012643927116752576,-0.001243949022483203,4.0
4.7,0.0018597966906737998,10.438802948356937,0.9274013748341741,0.24659828812637488,0.00011783136153086014,-0.015246406516880537,-0.012885711578703173,-0.0012310647438497746,4.0
4.800000000000001,0.0018599670078990084,10.511588875799248,0.9473254521698821,0.24614998878260583,0.00011783135734241466,-0.01504258254688557,-0.013124309558129547,-0.0012178685792792532,4.0
4.9,0.0018601658424289916,10.58621257941035,0.9671051031888087,0.24564579563725325,0.0001178313532381173,-0.01483505693557461,-0.01335966272756638,-0.001204363907099886,4.0
5.0,0.001860392633075563,10.662655715897117,0.9867354587051769,0.24508583571014103,0.00011783134956217547,-0.014623881088808454,-0.013591713560092013,-0.0011905541829011978,4.0
5.1000000000000005,0.0018606468141569264,10.740899494034466,1.0062116865758748,0.24447024960614525,0.00011783134623635669,-0.01440910729716375,-0.013820405339120531,-0.0011764429389217403,4.0
5.2,0.0018609278155858125,10.820924679320377,1.0255289928741567,0.24379919147410406,0.00011783134320257914,-0.014190788722339684,-0.01404568217346166,-0.0011620337831337953,4.0
5.300000000000001,0.0018612350630037577,10.90271159873621,1.0446826230533919,0.2430728289715778,0.0001178313404172828,-0.013968979384464793,-0.014267489010751406,-0.0011473303983814706,4.0
5.4,0.001861567977915441,10.986240145615206,1.0636678631015157,0.24229134322649432,0.00011783133784822129,-0.013743734149182115,-0.014485771650714106,-0.0011323365415012098,4.0
5.5,0.0018619259778238223,11.0714897846158,1.0824800406857928,0.2414549287959079,0.00011783133546682658,-0.013515108714526108,-0.014700476758238172,-0.0011170560424257517,4.0
5.6000000000000005,0.0018623084763658392,11.158439556798093,1.101114526287822,0.2405637936207805,0.00011783133325271117,-0.013283159597591137,-0.014911551876263508,-0.0011014928032718589,4.0
5.7,0.001862714883449204,11.247068084803985,1.1195667343282594,0.23961815897821379,0.00011783133118761327,-0.013047944121000726,-0.015118945438470144,-0.0010856507974124651,4.0
5.800000000000001,0.001863144605389784,11.33735357813724,1.1378321242812004,0.2386182594299646,0.00011783132925679048,-0.012809520399177777,-0.015322606781766975,-0.0010695340685337245,4.0
5.9,0.0018635970450497363,11.429273838547239,1.1559062017778707,0.23756434276809885,0.00011783132744638268,-0.012567947324408546,-0.015522486158585138,-0.0010531467296762934,4.0
6.0,0.0018640716019769875,11.522806265506553,1.1737845196992376,0.23645666995692255,0.00011783132574670093,-0.012323284552725395,-0.01571853474895322,-0.0010364929622633775,4.0
6.1000000000000005,0.0018645676725449027,11.617927861790811,1.1914626792574983,0.23529551507233282,0.00011783132414710628,-0.012075592489586642,-0.015910704672371868,-0.0010195770151137967,4.0
6.2,0.0018650846500929859,11.714615239152586,1.2089363310660413,0.23408116523734862,0.00011783132264151949,-0.011824932275365229,-0.016098948999478172,-0.0010024032034418367,4.0
6.300000000000001,0.0018656219250688215,11.812844624090488,1.2262011761975495,0.2328139205549704,0.00011783132121769368,-0.011571365770685953,-0.016283221763455223,-0.0009849759078462861,4.0
6.4,0.0018661788851695033,11.912591863712535,1.243252967230219,0.23149409403716079,0.00011783131987276439,-0.011314955541515728,-0.016463477971295316,-0.0009672995732831875,4.0
6.5,0.0018667549154852414,12.013832431690027,1.2600875092815442,0.23012201153153328,0.00011783131860049041,-0.011055764844123822,-0.016639673614773774,-0.0009493787080306018,4.0
6.6000000000000005,0.001867349398642925,12.116541434304857,1.2767006610296414,0.22869801164416925,0.00011783131739300594,-0.010793857609870039,-0.01681176568120937,-0.0009312178826425463,4.0
6.7,0.0018679617149500692,12.220693616584299,1.293088335721776,0.2272224456592185,0.00011783131624964564,-0.010529298429769832,-0.016979712164024784,-0.0009128217288902442,4.0
6.800000000000001,0.0018685912425401366,12.326263368522923,1.3092465021697481,0.22569567745610672,0.00011783131516393304,-0.010262152538954947,-0.01714347207303014,-0.0008941949386985475,4.0
6.9,0.0018692373575174871,12.433224731393054,1.3251711857320674,0.2241180834228124,0.00011783131413238843,-0.009992485800902635,-0.017303005444512007,-0.0008753422630699858,4.0
7.0,0.0018698994341036328,12.541551404138382,1.3408584692825487,0.2224900523663968,0.00011783131315151609,-0.009720364691543132,-0.017458273351055785,-0.000856268511005236,4.0
7.1000000000000005,0.001870576844783818,12.651216749851464,1.3563044941650495,0.22081198542028338,0.00011783131221853043,-0.009445856283200105,-0.0176092379111309,-0.0008369785484170501,4.0
7.2,0.0018712689604537432,12.762193802333442,1.3715054611342725,0.21908429594863293,0.00011783131132936343,-0.009169028228364904,-0.017755862298436193,-0.0008174772970397073,4.0
7.300000000000001,0.0018719751505670394,12.874455272732668,1.3864576312821892,0.21730740944727728,0.00011783131048412804,-0.008889948743312745,-0.01789811075099896,-0.0007977697333354821,4.0
7.4,0.0018726947832830888,12.98797355626229,1.4011573269500088,0.21548176344237246,0.00011783130967524556,-0.008608686591595392,-0.0180359485800093,-0.0007778608874016636,4.0
7.5,0.0018734272256150201,13.102720738996894,1.415600932625404,0.21360780738466092,0.0001178313089052598,-0.008325311067345688,-0.018169342178422018,-0.0007577558418761938,4.0
7.6000000000000005,0.0018741718435784163,13.218668604740522,1.4297848958246953,0.21168600254227327,0.00011783130817094543,-0.008039891978485852,-0.0182982590292786,-0.0007374597308495743,4.0
7.7,0.0018749280023398658,13.335788641971668,1.443705727959896,0.2097168218895724,0.00011783130746920398,-0.007752499629753992,-0.018422667713790652,-0.00071697773877975,4.0
7.800000000000001,0.0018756950663662043,13.454052050859268,1.457360005190313,0.20770074999302718,0.00011783130679952105,-0.007463204805645223,-0.018542537919138825,-0.0006963150994190873,4.0
7.9,0.001876472399573302,13.573429750347813,1.4707443692584685,0.20563828289471742,0.0001178313061598904,-0.007172078753153015,-0.01865784044603696,-0.000675477094748655,4.0
8.0,0.0018772593654759265,13.693892385312743,1.4838555283102073,0.20352992799231576,0.00011783130555988953,-0.006879193164427865,-0.018768547216066425,-0.0006544690539321894,4.0
8.1,0.0018780553273381392,13.815410333781486,1.4966902576986612,0.20137620391669436,0.00011783130496496644,-0.006584620159409059,-0.018874631278358315,-0.0006332963522944201,4.0
8.200000000000001,0.0018788596483186384,13.937953714219674,1.5092454007719955,0.1991776404060011,0.00011783130441448981,-0.006288432267995189,-0.018976066817050528,-0.0006119644103080803,4.0
8.3,0.001879671691627581,14.06149239288267,1.5215178696446277,0.19693477817757582,0.00011783130387390772,-0.005990702412625764,-0.01907282915682016,-0.0005904786926380631,4.0
8.4,0.0018804908206692325,14.185995991224324,1.5335046459517223,0.1946481687968108,0.00011783130336443138,-0.00569150389021168,-0.01916489476994008,-0.0005688447071995035,4.0
8.5,0.0018813163991972422,14.31143389337015,1.5452027815868437,0.19231837454294298,0.00011783130287718597,-0.005390910354385715,-0.019252241281578385,-0.0005470680042821374,4.0
8.6,0.0018821477914608975,14.437775253645668,1.556609399422525,0.18994596827248564,0.00011783130241166024,-0.005088995797353824,-0.019334847475708104,-0.0005251541757171594,4.0
8.700000000000001,0.001882984362356236,14.564989004160878,1.5677216940134762,0.18753153327967617,0.00011783130196826307,-0.004785834531820728,-0.01941269330038462,-0.0005031088541235675,4.0
8.8,0.0018838254775748742,14.693043862450466,1.5785369322824514,0.18507566315456703,0.000117831301544036,-0.00448150117273452,-0.019485759872810406,-0.0004809377122315752,4.0
8.9,0.0018846705037536375,14.821908339164814,1.5890524541883628,0.18257896163795037,0.00011783130113907767,-0.004176070618958529,-0.019554029484107897,-0.00045864646230816294,4.0
9.0,0.0018855188086235146,14.951550745812654,1.599265673376642,0.18004204247412212,0.0001178313007526913,-0.003869618034845531,-0.019617485603802078,-0.00043624085570303237,4.0
9.1,0.0018863697611588397,15.08193920255146,1.6091740778115813,0.17746552926083362,0.00011783130038421734,-0.003562218831747813,-0.01967611288400968,-0.00041372668254302704,4.0
9.200000000000001,0.001887222731725608,15.213041646025268,1.6187752303905025,0.17485005529677894,0.00011783130003304633,-0.0032539486493960075,-0.019729897163342194,-0.00039110977160091353,4.0
9.3,0.0018880770922300727,15.344825837246034,1.6280667695396105,0.17219626342649796,0.0001178312996990508,-0.0029448833372430643,-0.019778825470505305,-0.00036839599038366477,4.0
9.4,0.0018889322162665145,15.47725936952017,1.6370464097913755,0.16950480588298214,0.00011783129937994269,-0.0026350989356874114,-0.019822886027608774,-0.0003455912454830254,4.0
9.5,0.0018897874792649684,15.61030967641311,1.645711942343227,0.1667763441273919,0.00011783129907875871,-0.0023246716572251206,-0.019862068253175047,-0.00032270148325096013,4.0
9.600000000000001,0.0018906422586384974,15.743944039755291,1.6540612355975086,0.164011548687282,0.00011783129879063052,-0.0020136778675358446,-0.01989636276484551,-0.0002997326908778925,4.0
9.700000000000001,0.0018914959339296003,15.878129597683682,1.6620922356824552,0.16121109899123603,0.00011783129851822897,-0.0017021940664411264,-0.019925761381789392,-0.00027669089796640193,4.0
9.8,0.0018923478869568126,16.012833352718765,1.6698029669541126,0.15837568320234613,0.00011783129826028517,-0.0013902968688281967,-0.019950257126800125,-0.0002535821787316748,4.0
9.9,0.0018931975019602608,16.148022179874893,1.6771915324790454,0.15550599804877727,0.00011783129801598573,-0.0010780629854124928,-0.019969844228098787,-0.00023041265498634678,4.0
10.0,0.0018940441657470664,16.283662834801177,1.6842561144976704,0.1526027486525742,0.00011783129778171353,-0.0007655692034959256,-0.01998451812086131,-0.00020718850013254816,4.0
10.100000000000001,0.0018948872678348633,16.419721961950508,1.6909949748682171,0.14966664835459703,0.0001178312975650854,-0.0004528923673837079,-0.019994275448188627,-0.00018391594442313214,4.0
10.200000000000001,0.0018957262005978165,16.556166102779486,1.6974064554908757,0.1466984185409221,0.00011783129736163197,-0.00014010935899761782,-0.019999114062266784,-0.00016060128192042506,4.0
10.3,0.001896560359407877,16.69296170396749,1.7034889787125205,0.14369878846348078,0.0001178312971702054,0.00017270292202968015,-0.01999903302470117,-0.00013725087961743656,4.0
10.4,0.0018973891427782712,16.830075125664557,1.7092410477114384,0.14066849506035697,0.00011783129699190816,0.00048546757829159734,-0.019994032606770726,-0.00011387118948766722,4.0
10.5,0.0018982119525050509,16.967472649755152,1.714661246862177,0.1376082827740405,0.00011783129682608501,0.0007981077349007115,-0.019984114289297174,-9.046876445836175e-05,4.0
10.600000000000001,0.001899028193807991,17.105120488145463,1.7197482420803842,0.13451890336744515,0.0001178312966725482,0.0011105465601974603,-0.019969280762163276,-6.705027975990231e-05,4.0
10.700000000000001,0.0018998372754711786,17.24298479106384,1.7245007811475137,0.13140111573818802,0.00011783129653024318,0.0014227072869636332,-0.019949535923464518,-4.3622561774615863e-05,4.0
10.8,0.0019006386099820645,17.38103165537829,1.7289176940153321,0.12825568573077278,0.00011783129640169135,0.0017345132344646205,-0.01992488487826355,-2.019262752934125e-05,4.0
10.9,0.0019014316136701792,17.519227132926247,1.7329978930901353,0.12508338594757912,0.00011783129628321673,0.0020458878315692147,-0.019895333936910238,3.2322603399392327e-06,4.0
11.0,0.0019022157068443873,17.657537238854662,1.7367403734966123,0.1218849955571297,0.0001178312961773796,0.0023567546415992134,-0.019860890612854586,2.6644515588954686e-05,4.0
11.100000000000001,0.001902990313929851,17.795927959968843,1.7401442133212308,0.11866130010158588,0.00011783129608409396,0.002667037389705427,-0.01982156361985191,5.003611505409767e-05,4.0
11.200000000000001,0.0019037548636035156,17.934365263088573,1.7432085738351495,0.115413091301736,0.00011783129601246125,0.0029766599944119434,-0.019777362868416474,7.339842939541623e-05,4.0
11.3,0.0019045087889297263,18.07281510340802,1.7459326996964935,0.11214116686066639,0.00011783129594183673,0.003285546605514952,-0.019728299459957594,9.672196163026427e-05,4.0
11.4,0.0019052515274914777,18.211243432858186,1.748315919131994,0.108846330269321,0.0001178312958832171,0.0035936216547340295,-0.019674385683945944,0.00011999592658458867,4.0
11.5,0.0019059825215253824,18.349616208470568,1.7503576440982738,0.10552939060057175,0.00011783129583578864,0.003900809926030993,-0.01961563500363876,0.00014320753970172544,4.0
11.600000000000001,0.0019067012180532944,18.487899400738353,1.7520573704217226,0.10219116231255668,0.00011783129580090042,0.0042070366689259155,-0.019552062043806853,0.00016634073686545728,4.0
11.700000000000001,0.0019074070690138119,18.626059001973996,1.7534146779180124,0.09883246504427673,0.00011783129577773404,0.004512227800454824,-0.019483682562819637,0.00018937367619243189,4.0
11.8,0.0019080995313949037,18.764061034660735,1.754429230490547,0.09545412341497277,0.00011783129576475182,0.004816310324034812,-0.019410513404813402,0.00021227330607769237,4.0
11.9,0.0019087780673649052,18.901871559797403,1.7551007762084028,0.09205696678560178,0.00011783129576524737,0.00511921334816972,-0.019332572324082635,0.00023498159538794255,4.0
12.0,0.0019094421444311171,19.03945668523131,1.7554291473599999,0.08864183053632672,0.00011783127636471534,0.0054208718238635545,-0.0192498795941544,0.0002573712714548907,4.0
12.100000000000001,0.0019100912328593872,19.176782573988188,1.755414260634348,0.08520954931948238,0.00011783127637042924,0.00572124132337839,-0.019162449156593164,0.00027902498961557737,4.0
12.200000000000001,0.0019107248137739397,19.31381545256781,1.755056116626955,0.0817609641711505,0.00011783129555847847,0.00602061910653726,-0.01907019461530872,0.00029463594333739313,4.0
12.3,0.001911342401756104,19.450521619212136,1.7543548000612075,0.08684723692671117,0.00011783129558946158,-0.006008614686969993,0.01907401997320305,-0.00029643608887376796,4.0
12.4,0.001911836148778115,19.58691004081105,1.7541614734211322,0.08168417926543664,0.00011783129554376351,0.006012498728882504,-0.019072854458054508,0.000289366324834416,4.0
12.5,0.0019124482039790634,19.722981052780533,1.7534574261959464,0.08657983142398828,0.00011783129557525546,-0.00600074565667425,0.01907657728295399,-0.00029119454345130223,4.0
12.600000000000001,0.0019129364278549048,19.85873436428085,1.7532423239431636,0.08160569539201452,0.00011783129552974098,0.006004316976734717,-0.019075510088871095,0.0002849030177688704,4.0
12.700000000000001,0.001913543009133465,19.994170309017864,1.7525354986053696,0.08631158247099086,0.0001178312955621603,-0.005992811482713343,0.019079137640828175,-0.0002867748420612653,4.0
12.8,0.001914025766197737,20.129288597235686,1.7522986591654561,0.08152551316296683,0.00011783129551640913,0.005996084654031246,-0.01907816342796192,0.0002811107557151485,4.0
12.9,0.0019146269307580357,20.264089560937553,1.751589008369097,0.08604248997481118,0.0001178312955476326,-0.005984822321386217,0.01908170036186694,-0.00028304084564011016,4.0
13.0,0.0019151042767576107,20.398572911453986,1.751330470202905,0.08144363286169465,0.00011783129550120978,0.00598780951737086,-0.01908081516744155,0.000277889805207016,4.0
13.100000000000001,0.0019157000807251238,20.532738979091313,1.7506179466754106,0.08577255400559461,0.0001178312955333635,-0.0059767856335027954,0.01908426489909462,-0.00027989255772325827,4.0
13.200000000000001,0.0019161720708315427,20.666587476269502,1.7503377482949516,0.08136005462395221,0.00011783129548669393,0.005979497258851597,-0.01908346554405528,0.0002751659135974548,4.0
13.3,0.0019167625694963553,20.800118731601632,1.7496223048216497,0.08550177471109106,0.0001178312955189257,-0.005968706941845044,0.019086830817713698,-0.00027725596988934236,4.0
13.4,0.001917229258316843,20.933332458601953,1.7493204847973534,0.08127477851150722,0.00011783129547200735,0.005971152084561174,-0.019086114615237407,0.00027288372162428146,4.0
13.5,0.0019178145062532202,21.06622898419398,1.7486020742134012,0.08523015227875415,0.00011783129550431632,-0.005960590326255223,0.019089397774508177,-0.0002750764326546058,4.0
13.600000000000001,0.0019182759478397655,21.19880802299041,1.748278671177608,0.08118780454549046,0.00011783129545714613,0.005962777080523255,-0.01908876237237063,0.00027100236819641737,4.0
13.700000000000001,0.0019188559989719509,21.33106990022875,1.7475572463633195,0.08495768691765536,0.00011783129548910851,-0.005952438751714889,0.01909196550193444,-0.0002733142615934698,4.0
13.8,0.0019193122468308156,21.463014331623953,1.7472122990119208,0.08109913272303629,0.00011783129544210706,0.005954374451132355,-0.01909140879142498,0.00026949254023327286,4.0
13.9,0.0019198871544725583,21.59464164073118,1.746487812889799,0.08468437884914637,0.00011783129547456894,-0.00594425428556298,0.019094533795952027,-0.0002719418255653105,4.0
14.0,0.0019203382615730555,21.725951544372254,1.746121359982979,0.0810087630258493,0.00011783129542773756,0.005945945674561026,-0.019094053857356963,0.00026833451919724407,4.0
14.100000000000001,0.001920908078453673,21.856944364422578,1.7453937655156107,0.08441022830214469,0.00011783129545942368,-0.005936038237194902,0.019097102506699545,-0.0002709416693280238,4.0
14.200000000000001,0.0019213540972376937,21.98761981881555,1.7450058458780882,0.08091669542485712,0.0001178312954110542,0.005937491599663435,-0.0190966975769987,0.00026751695442529057,4.0
14.3,0.0019219188755202274,22.117978227749955,1.7442750960665108,0.08413523551033851,0.00011783129544409282,-0.005927791239878681,0.019099671531152745,-0.0002703054069767634,4.0
14.4,0.001922359857912375,22.248019310275243,1.7438657485875313,0.08082292988178688,0.00011783129539588561,0.0059290124982202515,-0.019099339986928435,0.00026703620653909546,4.0
14.5,0.0019229196492076689,22.377743384916464,1.743131796469791,0.08385940071097178,0.0001178312954285717,-0.005919513285277627,0.019102240806860727,-0.00027003324206631077,4.0
14.600000000000001,0.001923355646627583,22.50715017184255,1.7427010601029762,0.08072746635003647,0.00011783129538009764,0.005920508079274908,-0.0191019811595207,0.0002668961828714682,4.0
14.700000000000001,0.0019239105020044493,22.63623998790849,1.7419638587527746,0.08358272414433787,0.0001178312954132814,-0.00591120371466526,0.019104810305547698,-0.0002701340574955145,4.0
14.8,0.001924341565381394,22.76501255440752,1.7415117725159481,0.08063030477308475,0.00011783129536453951,0.005911977467361697,-0.019104621208879208,0.0002671086495965389,4.0
14.9,0.0019248915353758285,22.89346818652666,1.740771275041121,0.0833052060540867,0.00011783129539609822,-0.00590286116478206,0.019107380024616122,-0.0002706260934451568,4.0
15.0,0.0019253177151678721,23.021606606687723,1.740297878016181,0.08053144508157499,0.00011783129534792818,0.0059034191415052945,-0.019107260297815593,0.00026769406530011277,4.0
15.100000000000001,0.0019258628497902316,23.149428128412808,1.739554037556909,0.08302684668768491,0.00011783129538083286,-0.005894483459599988,0.019109949972721498,-0.0002715383122024804,4.0
15.200000000000001,0.0019262841960132025,23.27693247525616,1.7390593688897462,0.0804308871869748,0.00011783129533153848,0.00589483082666476,-0.01910989864679974,0.000268683051396364,4.0
15.3,0.001926824544754322,23.40411995907789,1.7383121386161418,0.08274764629849432,0.00011783129536409056,-0.0058860674301586405,0.019112520140979618,-0.0002729126530126024,4.0
15.4,0.0019272411070254299,23.53099030456873,1.7377962375167955,0.08032863097011891,0.00011783129531493967,0.005886209321980136,-0.01911253654586409,0.00027011871226984306,4.0
15.5,0.0019277767188619448,23.65754382192896,1.737045570625331,0.08246760514760466,0.00011783129534840975,-0.005877608628825875,0.01911509043971433,-0.0002748075360696639,4.0
15.600000000000001,0.0019281885464770797,23.783780236991017,1.7365084763683731,0.08022467625829323,0.00011783129529770119,0.005877550239112894,-0.019115174370639823,0.00027206016852397897,4.0
15.700000000000001,0.0019287194698751342,23.90969985829633,1.7357543260760373,0.08218672350701811,0.00011783129533039503,-0.005869100874920108,0.01911766054666734,-0.00027730323041481544,4.0
15.8,0.0019291266119585912,24.03530241282294,1.735196078001306,0.08011902277687225,0.00011783129528067154,0.005868847605931404,-0.019117812603945402,0.00027458791748407013,4.0
15.9,0.0019296528948757746,24.16058820745684,1.7344383975349373,0.08190500165805342,0.00011783129531428208,-0.005860535500803018,0.019120229503052862,-0.0002805101478271136,4.0
16.0,0.00193005540071145,24.285556970324865,1.7338590350482908,0.0800116700355119,0.00011783129526384533,0.005860093259936931,-0.019120451864363303,0.0002778120772066721,4.0
16.1,0.0019305770905957212,24.4102090066577,1.733097777622544,0.08162243985759407,0.00011783129529794592,-0.0058518999614522406,0.019122794429321327,-0.0002845819490994313,4.0
