u_x,u_y,u_z
0.005783228171006777,-0.010085313784217693,-0.016274234629288033
0.006018813796179525,-0.010201944086743296,-0.01611534089858315
0.006252943085749728,-0.010316257453002851,-0.015952602603688148
0.006485560927093604,-0.01042822516776783,-0.0157860575881841
0.006716612567531603,-0.010537819039052298,-0.015615744630022856
0.006946043625601464,-0.010645011404096703,-0.015441703434423368
0.007173800105454934,-0.010749775136646524,-0.015263974624055402
0.007399828410294647,-0.010852083653653064,-0.015082599729610149
0.007624075355716298,-0.01095191092181091,-0.014897621180162808
0.007846488183010257,-0.011049231463954512,-0.01470908229328349
0.008067014572333142,-0.011144020365267066,-0.01451702726497305
0.008285602655850774,-0.011236253279343942,-0.014321501159341245
0.00850220103073876,-0.011325906434058177,-0.014122549898125517
0.00871675877215138,-0.011412956637267326,-0.013920220249960459
0.008929225446056937,-0.011497381282315878,-0.013714559819490562
0.009139551122021323,-0.01157915835336212,-0.013505617036256128
0.00934768638588006,-0.011658266430496734,-0.013293441143417436
0.00955358235232778,-0.011734684694655712,-0.013078082186281688
0.00975719067745509,-0.01180839293234055,-0.01285959100064381
0.009958463571165768,-0.011879371540098462,-0.012638019200965024
0.010157353809517239,-0.011947601528777012,-0.012413419168400722
0.010353814747009839,-0.012013064527553848,-0.012185844038633405
0.010547800328780136,-0.012075742787702522,-0.011955347689585578
0.01073926510273964,-0.012135619186110712,-0.011721984728965748
0.010928164231650416,-0.012192677228515893,-0.011485810481687684
0.011114453505151863,-0.012246901052460232,-0.011246880977149258
0.011298089351724123,-0.012298275429932387,-0.01100525293641948
0.011479028850659717,-0.012346785769695778,-0.010760983759264951
0.011657229743963769,-0.012392418119263168,-0.010514131511138083
0.011832650448291168,-0.012435159166508631,-0.010264754910029794
0.012005250066879244,-0.012474996240879806,-0.01001291331326903
0.012174988401504931,-0.012511917314184556,-0.009758666704272228
0.012341825964522234,-0.01254591100091114,-0.009502075679227312
0.012505723990963974,-0.01257696655804418,-0.009243201433778117
0.012666644450838113,-0.012605073884364259,-0.008982105749677614
0.012824550061272484,-0.012630223518936199,-0.008718850981536855
0.012979404299487806,-0.012652406639329048,-0.008453500043486046
0.013131171415361452,-0.012671615058633725,-0.008186116396057808
0.013279816444849822,-0.012687841222001044,-0.007916764033102984
0.013425305223323719,-0.012701078201873396,-0.00764550746891018
0.013567604399835047,-0.01271131969244963,-0.007372411725514023
0.013706681451786213,-0.012718560002756573,-0.007097542320263813
0.013842504700374089,-0.0127227940483361,-0.006820965253762083
0.013975043326954617,-0.01272401734129734,-0.006542746998193274
0.014104267390506416,-0.012722225978465278,-0.0062629544862002045
0.014230147846442163,-0.012717416627303425,-0.005981655100391212
0.01435265656706616,-0.01270958650921096,-0.0056989166636317815
0.014471766364023425,-0.012698733379710706,-0.0054148074303284775
0.014587451013211614,-0.012684855504918349,-0.005129396078889158
0.0146996852827098,-0.012667951633535129,-0.004842751705658182
0.014808444964423934,-0.01264802096342216,-0.004554943820676659
0.014913706910359212,-0.012625063101542894,-0.004266042345690976
0.015015449074651379,-0.01259907801574202,-0.003976117614987025
0.01511365056284136,-0.012570065976385663,-0.0036852403797595214
0.01520829169030858,-0.012538027485263134,-0.0033934818169436723
0.01529935405238321,-0.012502963188394127,-0.0031009135437642162
0.01538682060954212,-0.012464873768250178,-0.0028076076396275984
0.0154706757919429,-0.01242375980910602,-0.002513636677418054
0.015550905630052812,-0.012379621627842419,-0.0022190737675614304
0.015627497919086516,-0.012332459058003025,-0.0019239926184820568
0.015700442429780616,-0.012282271171612335,-0.0016284676196380021
0.015769731182352968,-0.012229055915570134,-0.0013325739552701302
0.01583535880858191,-0.012172809629165,-0.00103638776102245
0.015897323039101602,-0.012113526392799992,-0.0007399863414101247
0.01595562537252405,-0.012051197131726235,-0.0004434484757210178
0.016010272015259022,-0.011985808355128524,-0.00014685485550669804
0.016061275235948386,-0.011917340336705336,0.00014971127630136565
0.01610865537629568,-0.01184576441093465,0.0004461631670222222
0.016152443942134845,-0.011771038813623015,0.0007424090703073706
0.01619268855510673,-0.011693102011836671,0.001038349856134374
0.016229461302273433,-0.011611861461244283,0.0013338749687278925
0.01626287370375549,-0.011527173413430047,0.0016288551563505632
0.01629310582526748,-0.011438803639187612,0.0019231283102947587
0.016320469282156087,-0.011346342355111338,0.0022164687755308375
0.016345565825666097,-0.01124898976964724,0.0025085099764213296
0.01636979179644609,-0.011144873211452605,0.00279849801712087
0.016397797526665193,-0.011027717035619397,0.0030840899662931873
0.016482103991331713,-0.010825755796366463,0.003339329240213924
-0.0164453604190141,0.010914112483459972,-0.0032313774514367436
0.01652824807733097,-0.010763180341715355,0.0033134462744270694
-0.016491689743298368,0.010851310206017262,-0.003206674499640975
0.016571728736710378,-0.010703750035185824,0.0032887074447658466
-0.016535331239113545,0.010791670310255743,-0.003183110417902377
0.016612690189040456,-0.01064734665307226,0.0032650688036643897
-0.016576429806749778,0.010735074914240562,-0.00316064147453981
0.016651264990362093,-0.010593859404692096,0.003242489239173765
-0.016615118600507992,0.010681413571744871,-0.0031392267754212946
0.016687575035000075,-0.010543184520626133,0.0032209303085142904
-0.016651520034045127,0.01063058286421254,-0.003118828098728316
0.016721732453841034,-0.010495224865876387,0.0032003560828643553
-0.016685746682226332,0.01058248601722725,-0.0030994097408074076
0.016753840420899446,-0.010449889577237605,0.0031807330028263787
-0.01671790209064166,0.010537032541245188,-0.00308093837273031
0.016783993877318434,-0.01040709372532069,0.003162029744476847
-0.016748081502287418,0.010494137896581126,-0.003063382907305412
0.016812280182401964,-0.010366757999180992,0.0031442170950428806
-0.016776372510677026,0.010453723181135513,-0.003046714375780821
0.01683877969833561,-0.01032880841413971,0.0031272678382343808
-0.016802855646389423,0.010415714840995651,-0.0030309058140969283
0.016863566315915922,-0.010293176041075557,0.0031111566484483735
-0.01682760490402133,0.01038004440275232,-0.00301593215811156
0.01688670792718346,-0.010259796756331502,0.003095859993397158
-0.016850688215886967,0.010346648226070366,-0.0030017701471305447
0.016908266849984185,-0.010228611011634012,0.003081356044825584
-0.01687216787705202,0.010315467276586096,-0.002988398235648405
0.016928300209308744,-0.010199563622788706,0.0030676245967658383
-0.016892100926810476,0.010286446917555212,-0.002975796512628315
0.016946860279168387,-0.010172603576752292,0.003054646991096433
-0.01691053949031022,0.010259536719954306,-0.0029639466281213443
0.016963994788911512,-0.010147683855788311,0.003042406049860677
-0.016927531084184492,0.010234690289839296,-0.002952831726718584
0.016979747196913912,-0.010124761278266815,0.0030308860141209757
-0.016943118889226224,0.010211865112382906,-0.0029424363875581506
0.016994156934422258,-0.010103796355385355,0.0030200724890284284
-0.01695734199264199,0.010191022412244686,-0.0029327465707041952
0.017007259621998286,-0.01008475316313044,0.003009952394812193
-0.016970235602594183,0.010172127029210255,-0.0029237495694645174
0.017019087260683036,-0.010067599228890094,0.0030005139234354993
-0.01698183123693648,0.010155147308833328,-0.0029154339685096577
0.017029668399420085,-0.010052305432656025,0.0029917465008547904
-0.01699215688767213,0.010140055008029213,-0.002907789607734028
0.017039028280765662,-0.010038845921697766,0.002983640754451677
-0.017001237163293326,0.010126825214292014,-0.002900807551353257
0.01704718896557132,-0.010027198039327787,0.002976188485833545
-0.017009093409293227,0.010115436279748483,-0.002894480062646292
0.01705416943824236,-0.01001734226676362,0.002969382648618955
-0.01701574380893196,0.010105869768287623,-0.00288880058368703
0.017059985693178726,-0.010009262178347305,0.0029632173312885853
-0.017021203464191913,0.010098110417022556,-0.002883763720499984
0.017064650803007723,-0.010002944410170526,0.0029576877451007243
-0.017025484457999614,0.010092146111388678,-0.002879365233376684
0.01706817496924734,-0.0099983786419258,0.002952790216996891
-0.017028595897916058,0.010087967874305902,-0.0028756020324951716
0.017070565555497363,-0.009995557592430116,0.0029485221876516424
-0.017030543941575483,0.010085569869514062,-0.0028724721788771818
0.0170718271035649,-0.009994477028615516,0.002944882214585867
-0.017031331803853966,0.010084949419457149,-0.0028699748908144933
0.01707196133191297,-0.00999513578917024,0.0029418699807709143
-0.01703095974534296,0.010086107038521846,-0.002868110556053882
0.017070967116538705,-0.009997535822728928,0.0029394863086867604
-0.017029425041896574,0.01008904648194534,-0.002866880749860912
0.01706884045362842,-0.01000168224149784,0.0029377331801602397
-0.01702672193459605,0.010093774811160403,-0.0028662882592433887
0.017065574403325474,-0.010007583391029667,0.0029366137622481798
-0.017022841558993085,0.010100302476871584,-0.0028663371138151696
0.01706115901330532,-0.010015250937649526,0.0029361324397200396
-0.01701777185249721,0.010108643420925528,-0.0028670326236962143
0.01705558122150999,-0.010024699973800665,0.0029362948542510973
-0.017011497438661673,0.01011881519795907,-0.002868381424827314
0.017048824735859676,-0.010035949143703857,0.002937107951212182
-0.017003999485965333,0.010130839119303686,-0.0028703915326132434
0.017040869889472718,-0.010049020790354014,0.002938580034450007
-0.016995255539471697,0.010144740420112121,-0.0028730724042802876
0.01703169346904249,-0.010063941125934516,0.0029407208298371894
-0.016985239322252654,0.010160548452601474,-0.002876435011024116
0.017021268513579588,-0.010080740428053455,0.0029435415585021343
-0.01697392050347355,0.010178296907874867,-0.0028804919208847797
0.017009564080356716,-0.010099453264372955,0.0029470550207067988
-0.016961264429534537,0.010198024069068485,-0.002885257393396111
0.016996544974474996,-0.010120118748372696,0.0029512756914181894
-0.0169472318136359,0.010219773099565876,-0.0028907474874220935
0.016982171437367893,-0.010142780830121548,0.0029562198290385504
-0.016931778378467814,0.010243592370355156,-0.002896980183733794
0.016966398788923243,-0.010167488626242045,0.0029619055988783427
-0.01691485444580493,0.010269535831192032,-0.0029039755241026797
0.016949177017307897,-0.010194296793379909,0.0029683532130254263
-0.01689640446556165,0.010297663431106703,-0.0029117557690240096
0.016930450308909047,-0.010223265951095104,0.002975585088857928
-0.01687636647568562,0.010328041594390925,-0.0029203455764259087
0.016910156509760695,-0.01025446316054627,0.002983626028635403
-0.01685467148213333,0.010360743759948492,-0.0029297722043738037
0.01688822650830715,-0.010287962466274175,0.0029925034229715537
-0.016831242746563453,0.010395850992491247,-0.0029400657410424713
0.016864583526730113,-0.010323845510681611,0.003002247481850556
-0.016805994966899326,0.010433452675550844,-0.0029512593658058512
0.016839142307105127,-0.010362202230241101,0.00301289149669851
-0.016778833333525207,0.010473647298982576,-0.0029633896463023145
0.016811808173940825,-0.010403131647034734,0.0030244721386985373
-0.016749652434778207,0.01051654335157043,-0.002976496875854153
0.016782475952943268,-0.010446742768706822,0.003037029798532426
-0.016718334994686727,0.01056226034122218,-0.002990625459587823
0.01675102872009089,-0.01049315561472837,0.0030506089743648837
-0.016684750398360176,0.010610929953446351,-0.003005824354093294
0.01671733635092473,-0.010542502388289536,0.003065258715782272
-0.016648752970821384,0.010662697373270209,-0.0030221475704784594
0.01668125383300442,-0.01059492881753839,0.0030810331330445237
-0.016610179950774726,0.01071772279018566,-0.003039654749350538
0.01664261929614528,-0.010650595694654874,0.0030979919831460993
-0.016568849081074692,0.010776183102371056,-0.0030584118159401137
0.016601251706421957,-0.01070968064447078,0.0031162013460133576
-0.01652455568076186,0.010838273812083694,-0.003078491717261975
0.01655694815697073,-0.010772380161068275,0.0031357344082150527
-0.016477068848417566,0.010904210972098628,-0.0030999752051329875
0.016509480676914698,-0.010838911951564074,0.003156672377594151
-0.016426124895880554,0.010974231998993557,-0.003122951317848056
0.016458592474415803,-0.010909517606555856,0.0031791055819996587
-0.016371419699423066,0.011048596385081764,-0.00314751791706845
0.016403993552104125,-0.010984465574906474,0.0032031347565677857
-0.01631263015853782,0.011127606695417134,-0.0031737884720861587
0.0163453555531716,-0.011064054667190583,0.003228872003591056
-0.016249517076566678,0.011211688970813307,-0.003201916527492053
0.016282304762097115,-0.011148619801981324,0.0032564403555902714
-0.016086219174663553,0.011234960323174802,-0.0032119120216800713
0.016214713914500658,-0.011237631295655233,0.003287593902965124
-0.015721313962968796,0.011118161738958413,-0.003181341063829499
0.016145570694876238,-0.011325959070721559,0.0033245696563694864
-0.016046296617577616,0.011472915231213543,-0.003299812565524081
0.016080808590017957,-0.011409713935700073,0.003351954030733253
-0.01583054919546135,0.011456304755110818,-0.003297569073391205
0.016011659051991364,-0.011497240766152139,0.003383755569342564
-0.015687174571515475,0.011489727776827463,-0.003313576269935302
0.015941806502533726,-0.011584176753020018,0.0034169025112636897
-0.015822276775130248,0.011723229984774625,-0.003392214939200559
0.01587242271910858,-0.011670610593680991,0.0034456669141275363
-0.015171492319495026,0.01138378939903911,-0.0032913748030316127
0.01580036527307037,-0.01175604583731614,0.0034861716838015286
-0.01569986096639465,0.0118962325394348,-0.0034629550879541216
0.01573789566612891,-0.011832210942604738,0.0035109801546281435
-0.01563256812028611,0.011976077337254162,-0.003489826570879214
0.01567097747322421,-0.01191286603556819,0.0035374642084390878
-0.015409364352478092,0.011944254748736002,-0.0034825944040744313
0.0155998101400915,-0.011996757497140454,0.0035683746075120142
-0.015309128721355637,0.012004556159720367,-0.003506906411452626
0.015528262913460357,-0.012079939617915076,0.003599676542463908
-0.01531831174277052,0.012148706271436044,-0.003557671326880585
0.015456805931173169,-0.012162504819118162,0.0036290756950394317
-0.015019757072732006,0.012052197898381386,-0.0035324173985683614
0.015384257037509775,-0.012244048775327594,0.0036629846810379103
-0.01527365478564657,0.012385578179528543,-0.003644733735038526
0.015315256049571182,-0.0123225304619766,0.0036888663392326453
-0.014924122936356648,0.012243011333534259,-0.0036029090148053753
0.015242610956718495,-0.012402577878599807,0.0037213470240277558
-0.015129976136877282,0.012543814629167165,-0.0037044240883564376
0.015172411194768738,-0.012480641430258371,0.0037471437832759997
-0.014660228247622706,0.01229641868539506,-0.0036298364790720576
0.015099110759373044,-0.012558867916297815,0.0037816969614477094
-0.014987425861081564,0.01269602428592618,-0.0037647441288477107
0.01503146705571841,-0.012632475024833573,0.0038059324949208983
-0.014854813642627659,0.012721641085871604,-0.0037748459823823593
0.01495952436485868,-0.0127095163599709,0.003832802905019086
-0.014447523034472554,0.012513706638332126,-0.0037134647414180386
0.014886251714174082,-0.012785093892921654,0.003866577154789358
-0.014773146756789961,0.012920010425082413,-0.0038508918867609272
0.014818773157160714,-0.012856185291065355,0.0038899878198167983
-0.014644360074181158,0.01294434019603779,-0.003860466226490772
0.014747086703572726,-0.01293053086418322,0.003915910254324414
-0.014239737175707649,0.012726602626249802,-0.003795556023798103
0.014674173525870087,-0.01300329017228909,0.003948747187148924
-0.014559548069128523,0.013135595948887748,-0.003934150848563113
0.014607065495009135,-0.013071796805553287,0.003971309981237247
-0.014423192231348072,0.013148212505637837,-0.00393992469530863
0.014535916497067713,-0.013143243912191923,0.003996474941550929
-0.014065287150179797,0.01295992415707168,-0.0038840669463614014
0.014463818920375633,-0.013213092529858863,0.0040276110724914195
-0.0143470386445696,0.013342869062188826,-0.004014088489045268
0.014396686524570443,-0.013279544207847039,0.004049525231056176
-0.014130904130134651,0.013276745817366585,-0.003994940085756178
0.014326056367400638,-0.013347806671346123,0.0040754993975701806
-0.014062086113497145,0.013344545483099777,-0.0040213138754548365
0.014255784237103842,-0.013415035252503501,0.004101093970594461
-0.013989124926831447,0.013407075451268896,-0.004045964978341309
0.014185889050666516,-0.013481204260231316,0.004126403694864069
-0.013927299096515744,0.013478643534258953,-0.004073514105480459
0.01411645142900187,-0.013546327790561702,0.004151183446502817
-0.013840813647490322,0.013525237554515557,-0.004092960492473028
0.014047407745382864,-0.013610325274381095,0.004175990799222125
-0.013812142757112088,0.013625801059372927,-0.004129867780752433
0.01397903383995436,-0.013673335279790616,0.004199527617832149
-0.013654780830634938,0.01359993342623626,-0.004125750125688737
0.01391083902693578,-0.013734987228834003,0.004224712013120898
-0.013777962782961211,0.013846854283420097,-0.004210233435740529
0.013844083774333918,-0.013795996215634663,0.004245156013539499
-0.013308752444144485,0.013506895439629896,-0.004103860068216041
0.013776229862636422,-0.013854755853618452,0.004274426007123721
-0.013659222646417146,0.013972999188183713,-0.004262933655046571
0.013715307881612982,-0.013909556659170014,0.004292325728003954
-0.013589929785619846,0.014024801326642767,-0.0042805337905786525
0.013650711649709322,-0.013967085340478507,0.0043113924655295835
-0.013130881905670355,0.013678976191090727,-0.004171641423435826
0.01358505093955289,-0.014022373207699989,0.004339229855855141
-0.013468066187694213,0.014137429825751308,-0.004328325042317803
0.013525959743525958,-0.014074173184645303,0.004356093203091352
-0.013388332852955652,0.014172784617434462,-0.004340562772493238
0.013463430938271636,-0.014128372816463342,0.0043743117578816364
-0.012967449129927032,0.013850524277139002,-0.004239033749643306
0.013400326896875488,-0.014180142924510444,0.004400482730783754
-0.013283803891993535,0.014292281966886543,-0.004390200257341498
0.013343206642393904,-0.014229000084599437,0.004416318245934624
-0.01316429672645214,0.014278800616942247,-0.004386666428952085
0.013283104455696049,-0.014279550986850346,0.004434302361258982
-0.012880674466829407,0.014087669165738996,-0.004327718609431515
0.01322313430114454,-0.014328020398419624,0.004457129657228432
-0.013105457495655061,0.01443718712858937,-0.004447431434335425
0.01316684709818187,-0.014375032683287834,0.004472363857921885
-0.012813127424244944,0.014228075072305144,-0.004381000326644324
0.013109072051060367,-0.014421247531443075,0.0044932500392304104
-0.012990488500032277,0.014527500804766856,-0.004483603853373671
0.013053820529540171,-0.014466700507407747,0.004507971177406279
-0.012618308771822365,0.01422193669654665,-0.004386010086717595
0.012997922966145615,-0.01451008475955084,0.00452999600176146
-0.012882913618262534,0.014614236533779888,-0.004520580752503032
0.012946535009398411,-0.014551800329793772,0.004543321246572171
-0.012667260099571599,0.014473355894801818,-0.004475630347874568
0.01289345601150508,-0.014593397156720455,0.004560806308798088
-0.012702053351944784,0.014610893101784823,-0.0045244359492713085
0.01284184048045653,-0.014634167064516408,0.004575770524964448
-0.012498299836229175,0.014476221253934655,-0.004483279325161632
0.012790983484443694,-0.014672953582119473,0.004593965611693513
-0.012676600470892236,0.01477270201747427,-0.004584992398867567
0.012742503831351728,-0.014711279096763442,0.004606105347877688
-0.012315468815015489,0.014449666615714084,-0.004480934065857165
0.012693968542494792,-0.014747112997164784,0.0046254832595622065
-0.012582644981877385,0.014843900417368126,-0.004616403771450345
0.01264969873166309,-0.01478173250209819,0.004636246064388115
-0.012371255194569084,0.014684499494866691,-0.0045649001568270255
0.012604277328141377,-0.014815797828489087,0.004651188567836974
-0.012423673962315914,0.014829844382973467,-0.004616228338763981
0.012560492425550778,-0.014849128261800727,0.004663327663121816
-0.01222590725856806,0.014678919148172688,-0.004569131332255112
0.012517736576546385,-0.014880336277203848,0.0046787817445909565
-0.01240539028981731,0.014969338741470663,-0.00466891230599175
0.012477242332463204,-0.014911313855194383,0.0046883122291838854
-0.012070851175874142,0.014647934602179342,-0.0045646548607270986
0.012437261979094078,-0.014939533662779749,0.004704664301177104
-0.012330621267860872,0.015028822935530673,-0.004695688365144468
0.012400993126745622,-0.014967080748998208,0.0047128413093218136
-0.01210626711326858,0.014829632874033674,-0.004630700706470307
0.012364307252221988,-0.014993382941690215,0.004725599987125458
-0.012220765516206647,0.015035134636165338,-0.004702005185829806
0.012329458679145566,-0.015019338761652734,0.004734216389174744
-0.011968520991337687,0.0147942526375066,-0.004624320796006909
0.012295803538306423,-0.01504263998048067,0.004747730106127322
-0.012191922280911344,0.015126239283834898,-0.00473850158602785
0.012264889730622378,-0.015065782935221957,0.004754302565755606
-0.01191904520283736,0.014851263692112936,-0.004648502193827929
0.012234520426228204,-0.015086578338647,0.004766571898830634
-0.01213341252291457,0.01516854355455255,-0.0047575780379761545
0.012206571132724563,-0.01510740362480042,0.004772263654916104
-0.011846818263988278,0.014867955773332768,-0.004659002943122749
0.012179529911222998,-0.015125497496148957,0.0047839979903140685
-0.012080205854044393,0.01520378794711978,-0.00477454793783101
0.012155127957962477,-0.015143627054261722,0.004788700677234103
-0.011825287849974997,0.014933477151866726,-0.004685613482770806
0.012131536001649719,-0.015159323366134899,0.004798817205058886
-0.012030910379294196,0.015230684216552723,-0.004787834960558241
0.012110069893858901,-0.015175221080445417,0.004802782571071038
-0.01176003134182311,0.014932188500090782,-0.004689601802626157
0.012089925294134078,-0.015188175479738214,0.004812518807519105
-0.011996845147775718,0.015262561294969834,-0.004803224875976311
0.012072136755618346,-0.015201417995582847,0.00481535502626981
-0.0117491175473121,0.014984504491035604,-0.0047113002795627495
0.012055488209475818,-0.015212000597435538,0.0048235528576131975
-0.01195874779567103,0.015275728784361365,-0.00481146048792297
0.012040802300403716,-0.015222943152390277,0.004825697891499397
-0.011713738037566385,0.014993170536358886,-0.004718039700854872
0.012027593275144926,-0.0152309580177772,0.004833138088968351
-0.011936260050026038,0.015294601741778192,-0.004821673443683215
0.012016340313305377,-0.015239468178708346,0.004834300600630215
-0.01170772375413008,0.015025027623963579,-0.004732227572259828
0.012006474793965587,-0.015245187955290531,0.004840466207851902
-0.011913701735445786,0.015299762659494974,-0.004826662361254005
0.011998308611410905,-0.015251452426239851,0.004840911926155597
-0.011703900137800462,0.01504664498348515,-0.004742544699575239
0.011991648568433304,-0.015255120873193874,0.004846008968498954
-0.011900761106596849,0.015303890299344543,-0.004830899990673945
0.011986131540122047,-0.015259011670948916,0.004845632686637421
-0.011715512978976071,0.015075197625975121,-0.004754652194754062
0.011903009725629,-0.015159674635517009,0.00481854858510356
-0.011742256213083203,0.015111685580935995,-0.0047679711635677845
0.011723162484431074,-0.014935371939454632,0.004750226297904319
-0.01137714395177515,0.014649522901682178,-0.004612600316938882
0.01118465731166262,-0.014248674349184684,0.004545061075130724
-0.010697172780246667,0.013785763726595929,-0.004322088520204665
0.010383240229218375,-0.013223265841464637,0.004238737232842585
-0.009814613917482755,0.012662262296553541,-0.003945402301890699
0.009441277296168482,-0.01201746663859607,0.0038772696152193464
-0.008859258857061202,0.011443350709421148,-0.0035385668315527402
0.00847579982166902,-0.010747163869469771,0.003493248481241152
-0.007751121144178578,0.010047386653341914,-0.0030768273939728364
0.007234836082293631,-0.009153476106538052,0.0030097351452408067
-0.006393018477727415,0.008316269866507034,-0.0025073749954240433
0.005807926114428656,-0.007320690886926871,0.0024500325826792967
-0.004944837709884653,0.006467519877527976,-0.0019037237343407516
0.004381597440257824,-0.005489177781233179,0.0018862548494944288
-0.003579164043236136,0.004721482186240333,-0.0013382235997328271
0.003105733400373999,-0.0038516743821335473,0.0013780917406391322
-0.0024174276366270915,0.0032339985202288596,-0.0008602647174657748
0.002069972550870136,-0.0025231287419092132,0.00096269445390362
-0.001516881390644824,0.0020792347611891054,-0.0004918924561180438
0.0013010075604876334,-0.0015375411768045813,0.000652456490115068
-0.000877228133410671,0.0012576527287583735,-0.0002315318805908354
0.0007780840281991895,-0.0008659250747247172,0.00043966784637337945
-0.00045793525582339824,0.0007189012516794687,-6.195893818115653e-05
0.00044851345453713525,-0.00044303743120955403,0.00030474721958470634
-0.00020405426659908404,0.0003924445363747623,3.9917912881455355e-05
0.0002568260299237959,-0.00019745139455305078,0.0002256037407223279
-6.246845673071672e-05,0.00021016020845582487,9.601079629875515e-05
0.00015426382559933255,-6.644454903924675e-05,0.0001826090322738185
9.961207070946607e-06,0.00011665630605196759,0.00012398287287999774
0.00010394182500287081,-2.5924136975643742e-06,0.00016083708019575815
4.376945153973287e-05,7.270177989896543e-05,0.00013628857796063932
8.134150023277406e-05,2.5617237950414637e-05,0.00015034339172663455
5.8049450277386584e-05,5.375975917983163e-05,0.00014070002772779936
7.201303917557076e-05,3.6746081493463274e-05,0.00014526377583249273
6.340651821978907e-05,4.620203591052259e-05,0.00014152906918220193
6.837958909652252e-05,4.0515283750531854e-05,0.000142526029731843
6.510584196993284e-05,4.3295772071937014e-05,0.00014090380671395646
6.686426293236126e-05,4.145445008658859e-05,0.00014069998099761408
6.543888246817924e-05,4.2090632486770056e-05,0.0001397568979275858
6.602799778802437e-05,4.142903630724488e-05,0.0001391955422997536
6.52583603876677e-05,4.1445500761347746e-05,0.00013844998315117927
6.536093211977099e-05,4.111708158447168e-05,0.00013779706688530407
6.484054474262104e-05,4.097194080522541e-05,0.00013710651949998953
6.469018085284331e-05,4.073721251655435e-05,0.00013643756722679916
6.425979254927773e-05,4.055459062869768e-05,0.00013576333124596835
6.395591606096518e-05,4.035075481830136e-05,0.0001350958240020034
6.352449687640681e-05,4.016464400119207e-05,0.00013442986927856548
6.313026847562235e-05,3.9974336215298976e-05,0.00013376766637788275
6.271036574240162e-05,3.9788180116880875e-05,0.00013310836411196855
6.228721021171878e-05,3.9603177181746156e-05,0.0001324522539259988
6.185255564687704e-05,3.9420409818592147e-05,0.00013179921741910192
6.140868022197028e-05,3.923955906001091e-05,0.00013114927738299326
6.0954493084851154e-05,3.906039514240026e-05,0.00013050135371770773
6.0489455083034654e-05,3.888366325001736e-05,0.00012985748906047773
6.0013613594201534e-05,3.870901522616771e-05,0.00012921666887819367
5.952627315909321e-05,3.853651520095646e-05,0.00012857888119436657
5.902705540630417e-05,3.836619819784652e-05,0.000127944114354822
5.851547377056622e-05,3.819810989693511e-05,0.00012731235733493858
5.7991037265491265e-05,3.803229674130059e-05,0.00012668360007233754
5.7453224413380925e-05,3.786880896322243e-05,0.0001260578337569116
5.690148678512224e-05,3.770770039829944e-05,0.00012543505160271106
5.6335246497088754e-05,3.7549028894545836e-05,0.00012481525026300505
5.575384783144641e-05,3.7393786746878155e-05,0.00012420112200516264
5.5156902668926454e-05,3.724033554548173e-05,0.00012358777891838377
5.4543366784589296e-05,3.708962797064352e-05,0.00012297768697763501
5.391271023396363e-05,3.694181716924287e-05,0.0001223711291215762
