x,y,z,vx,vy,vz
64.0,7.83773951454306e-15,0.0,4.414121274644486e-18,-0.14417614214050187,0.06758256662836025
63.99999959400859,-0.014417614183545093,0.006758256648545432,-8.119828093178567e-06,-0.14417614122590383,0.06758256619964241
63.999998376034384,-0.028835228184206838,0.013516513211347296,-1.6239656083359415e-05,-0.14417613848210972,0.06758256491348894
63.99999634607739,-0.043252841819000944,0.020274769602662033,-2.4359483867487983e-05,-0.1441761339091196,0.06758256276989981
63.99999350413762,-0.057670454905036236,0.02703302573674607,-3.2479311342562136e-05,-0.14417612750693345,0.06758255976887506
63.99998985021513,-0.07208806725942155,0.033791281527855856,-4.0599138405579764e-05,-0.14417611927555146,0.06758255591041475
63.99998538430996,-0.08650567869918045,0.040549536890247845,-4.8718964953490725e-05,-0.14417610921497367,0.0675825511945189
63.99998010642216,-0.1009232890414502,0.04730779173817846,-5.68387908833089e-05,-0.1441760973252002,0.0675825456211876
63.9999740165518,-0.11534089810325442,0.05406604598590418,-6.495861609198419e-05,-0.14417608360623124,0.06758253919042088
63.99996711469897,-0.12975850570170197,0.060824299547681454,-7.307844047651447e-05,-0.14417606805806693,0.06758253190221887
63.99995940086374,-0.14417611165390176,0.06758255233776678,-8.119826393389769e-05,-0.1441760506807075,0.06758252375658164
63.99995087504622,-0.15859371577687742,0.07434080427041662,-8.931808636108372e-05,-0.14417603147415312,0.06758251475350928
63.99994153724651,-0.1730113178877379,0.08109905525988748,-9.743790765507052e-05,-0.14417601043840408,0.06758250489300192
63.99993138746473,-0.1874289178035922,0.08785730522043583,-0.00010555772771285604,-0.14417598757346065,0.06758249417505968
63.999920425701006,-0.20184651534146403,0.09461555406631825,-0.00011367754643139026,-0.14417596287932308,0.06758248259968269
63.99990865195549,-0.2162641103184908,0.10137380171179121,-0.00012179736370768714,-0.1441759363559917,0.06758247016687112
63.99989606622832,-0.23068170255169637,0.10813204807111133,-0.00012991717943869669,-0.14417590800346688,0.06758245687662509
63.99988266851965,-0.24509929185818977,0.1148902930585351,-0.00013803699352141687,-0.14417587782174893,0.06758244272894481
63.999868458829674,-0.25951687805508017,0.12164853658831914,-0.0001461568058528458,-0.14417584581083828,0.06758242772383044
63.99985343715855,-0.27393446095939145,0.12840677857472005,-0.00015427661632993353,-0.14417581197073528,0.06758241186128217
63.99983760350647,-0.28835204038823287,0.13516501893199445,-0.00016239642484967812,-0.1441757763014404,0.06758239514130018
63.999820957873645,-0.3027696161587136,0.141923257574399,-0.00017051623130907766,-0.1441757388029541,0.06758237756388473
63.999803500260285,-0.31718718808785773,0.14868149441619027,-0.00017863603560508233,-0.1441756994752768,0.067582359129036
63.9997852306666,-0.33160475599280304,0.1554397293716251,-0.0001867558376347063,-0.14417565831840906,0.06758233983675425
63.999766149092835,-0.3460223196905737,0.1621979623549601,-0.00019487563729489972,-0.14417561533235138,0.0675823196870397
63.99974625553922,-0.36043987899827906,0.16895619328045194,-0.00020299543448266084,-0.1441755705171043,0.06758229867989264
63.999725550006026,-0.37485743373302866,0.1757144220623575,-0.00021111522909498788,-0.1441755238726684,0.06758227681531331
63.9997040324935,-0.3892749837118469,0.18247264861493354,-0.00021923502102883118,-0.14417547539904427,0.067582254093302
63.99968170300191,-0.4036925287518433,0.18923087285243687,-0.00022735481018118904,-0.1441754250962325,0.06758223051385899
63.999658561531554,-0.4181100686701276,0.1959890946891243,-0.00023547459644905982,-0.14417537296423377,0.06758220607698458
63.99963460808272,-0.4325276032837243,0.20274731403925272,-0.0002435943797293939,-0.1441753190030487,0.06758218078267908
63.99960984265571,-0.4469451324097716,0.20950553081707907,-0.0002517141599192057,-0.14417526321267798,0.0675821546309428
63.999584265250846,-0.4613626558652942,0.2162637449368603,-0.00025983393691544573,-0.14417520559312239,0.06758212762177612
63.99955787586844,-0.475780173467402,0.22302195631285332,-0.0002679537106151124,-0.14417514614438257,0.06758209975517933
63.99953067450883,-0.490197685033205,0.22978016485931516,-0.0002760734809152044,-0.1441750848664593,0.0675820710311528
63.99950266117237,-0.5046151903797281,0.23653837049050286,-0.00028419324771267223,-0.14417502175935337,0.06758204144969689
63.99947383585941,-0.5190326893240815,0.24329657312067351,-0.00029231301090451453,-0.14417495682306558,0.06758201101081199
63.999444198570316,-0.5334501816833757,0.2500547726640843,-0.0003004327703877301,-0.14417489005759673,0.06758197971449847
63.99941374930546,-0.5478676672746353,0.2568129690349923,-0.0003085525260592696,-0.14417482146294772,0.06758194756075674
63.99938248806523,-0.5622851459149997,0.26357116214765475,-0.00031667227781614774,-0.14417475103911936,0.0675819145495872
63.99935041485003,-0.5767026174214938,0.27032935191632884,-0.0003247920255553154,-0.14417467878611256,0.06758188068099028
63.99931752966026,-0.5911200816112283,0.27708753825527194,-0.0003329117691737716,-0.1441746047039283,0.06758184595496639
63.99928383249634,-0.605537538301314,0.28384572107874123,-0.000341031508568515,-0.14417452879256742,0.06758181037151598
63.99924932335869,-0.6199549873087763,0.2906039003009942,-0.00034915124363649674,-0.14417445105203094,0.06758177393063951
63.999214002247754,-0.6343724284507264,0.2973620758362883,-0.00035727097427471594,-0.14417437148231985,0.06758173663233742
63.99917786916399,-0.648789861544275,0.3041202475988809,-0.00036539070038017155,-0.14417429008343513,0.06758169847661022
63.999140924107834,-0.6632072864064481,0.3108784155030296,-0.0003735104218498148,-0.14417420685537782,0.06758165946345836
63.999103167079774,-0.6776247028543853,0.31763657946299173,-0.0003816301385806609,-0.144174121798149,0.06758161959288235
63.99906459808028,-0.6920421107051127,0.32439473939302527,-0.00038974985046966117,-0.14417403491174974,0.0675815788648827
63.999025217109846,-0.7064595097757416,0.3311528952073875,-0.0003978695574138148,-0.14417394619618112,0.06758153727945991
63.99898502416897,-0.7208768998833837,0.3379110468203364,-0.00040598925931012133,-0.1441738556514443,0.06758149483661452
63.998944019258154,-0.7352942808450653,0.3446691941461297,-0.00041410895605553216,-0.1441737632775404,0.06758145153634706
63.99890220237793,-0.7497116524778983,0.3514273370990251,-0.0004222286475470469,-0.1441736690744706,0.06758140737865809
63.998859573528826,-0.7641290145989944,0.3581854755932807,-0.00043034833368166503,-0.1441735730422361,0.06758136236354817
63.998816132711376,-0.7785463670253805,0.3649436095431541,-0.00043846801435633824,-0.14417347518083812,0.06758131649101787
63.99877187992614,-0.792963709574197,0.37170173886290353,-0.0004465876894680823,-0.1441733754902779,0.06758126976106776
63.99872681517367,-0.8073810420624712,0.378459863466787,-0.00045470735891384905,-0.14417327397055668,0.06758122217369844
63.99868093845455,-0.8217983643073151,0.3852179832690626,-0.0004628270225906383,-0.14417317062167578,0.06758117372891052
63.998634249769346,-0.8362156761258415,0.3919760981839885,-0.00047094668039544997,-0.1441730654436365,0.06758112442670461
63.998586749118665,-0.8506329773350776,0.39873420812582294,-0.00047906633222523614,-0.14417295843644018,0.06758107426708133
63.998538436503104,-0.8650502677521363,0.40549231300882416,-0.0004871859779769969,-0.1441728496000882,0.06758102325004134
63.99848931192328,-0.8794675471941306,0.41225041274725066,-0.0004953056175477324,-0.14417273893458188,0.06758097137558526
63.9984393753798,-0.8938848154780881,0.41900850725536076,-0.000503425250834395,-0.14417262643992265,0.06758091864371374
